date_unix,date,lat,lon,countRate,doseRate,acc
1743802938,2025-04-04 21:42:18,63.422482,10.396737,4.61,5.6,14
1743802944,2025-04-04 21:42:24,63.422468,10.396972,4.54,5.45,14
1743802950,2025-04-04 21:42:30,63.422452,10.397205,4.47,5.34,13
1743802954,2025-04-04 21:42:34,63.422405,10.397426,4.48,5.34,10
1743802958,2025-04-04 21:42:38,63.42239,10.397626,4.54,5.45,10
1743802962,2025-04-04 21:42:42,63.422361,10.39782,4.54,5.56,6
1743802966,2025-04-04 21:42:46,63.422297,10.39811,4.55,5.5,5
1743802970,2025-04-04 21:42:50,63.422223,10.398336,4.6,5.68,4
1743802974,2025-04-04 21:42:54,63.422172,10.398537,4.55,5.36,4
1743802978,2025-04-04 21:42:58,63.422161,10.39878,4.59,5.47,4
1743802982,2025-04-04 21:43:02,63.422109,10.398976,4.58,5.63,4
1743802986,2025-04-04 21:43:06,63.422038,10.399109,4.62,5.8,4
1743802990,2025-04-04 21:43:10,63.421994,10.399302,4.64,5.47,3
1743802994,2025-04-04 21:43:14,63.421923,10.399485,4.64,5.47,3
1743802998,2025-04-04 21:43:18,63.421864,10.399681,4.66,5.82,3
1743803002,2025-04-04 21:43:22,63.421807,10.399881,4.67,5.79,3
1743803006,2025-04-04 21:43:26,63.421767,10.400074,4.63,5.63,3
1743803012,2025-04-04 21:43:32,63.421711,10.400334,4.59,5.61,3
1743803016,2025-04-04 21:43:36,63.421679,10.400525,4.59,5.54,3
1743803020,2025-04-04 21:43:40,63.421646,10.400712,4.62,5.55,4
1743803024,2025-04-04 21:43:44,63.421602,10.400917,4.58,5.54,4
1743803028,2025-04-04 21:43:48,63.421595,10.401142,4.61,5.57,4
1743803032,2025-04-04 21:43:52,63.421554,10.401372,4.67,5.93,4
1743803036,2025-04-04 21:43:56,63.421527,10.401583,4.66,6.14,4
1743803042,2025-04-04 21:44:02,63.421472,10.401851,4.6,5.92,4
1743803046,2025-04-04 21:44:06,63.421415,10.402054,4.54,5.89,4
1743803050,2025-04-04 21:44:10,63.421382,10.402272,4.5,5.86,3
1743803054,2025-04-04 21:44:14,63.421364,10.402478,4.49,5.65,3
1743803058,2025-04-04 21:44:18,63.421411,10.402678,4.46,5.63,3
1743803064,2025-04-04 21:44:24,63.421506,10.40287,4.41,5.3,4
1743803068,2025-04-04 21:44:28,63.421606,10.402947,4.38,5.28,4
1743803072,2025-04-04 21:44:32,63.421704,10.403005,4.4,5.22,4
1743803076,2025-04-04 21:44:36,63.42178,10.403164,4.34,5.16,4
1743803080,2025-04-04 21:44:40,63.421843,10.403322,4.31,5.1,4
1743803084,2025-04-04 21:44:44,63.421895,10.403496,4.31,5.12,4
1743803088,2025-04-04 21:44:48,63.421955,10.40365,4.29,5.11,4
1743803092,2025-04-04 21:44:52,63.422013,10.403809,4.27,5.21,4
1743803096,2025-04-04 21:44:56,63.422081,10.403986,4.27,5.21,4
1743803100,2025-04-04 21:45:00,63.422129,10.404183,4.23,5.22,4
1743803104,2025-04-04 21:45:04,63.42218,10.404367,4.21,5.21,4
1743803108,2025-04-04 21:45:08,63.422241,10.404551,4.2,5.22,4
1743803112,2025-04-04 21:45:12,63.422315,10.404706,4.18,5.01,4
1743803116,2025-04-04 21:45:16,63.422381,10.40486,4.11,4.99,4
1743803120,2025-04-04 21:45:20,63.42244,10.405023,4.13,5.01,4
1743803124,2025-04-04 21:45:24,63.422505,10.405196,4.14,5.16,4
1743803128,2025-04-04 21:45:28,63.422565,10.405354,4.16,5.18,4
1743803134,2025-04-04 21:45:34,63.422537,10.405551,4.17,5.41,4
1743803138,2025-04-04 21:45:38,63.422458,10.405694,4.18,5.33,4
1743803144,2025-04-04 21:45:44,63.422355,10.405886,4.14,5.3,3
1743803150,2025-04-04 21:45:50,63.42225,10.406055,4.14,5.32,3
1743803156,2025-04-04 21:45:56,63.422146,10.406243,4.06,5.1,3
1743803160,2025-04-04 21:46:00,63.42207,10.406369,4.04,5.16,3
1743803166,2025-04-04 21:46:06,63.421967,10.40655,3.99,5.15,4
1743803170,2025-04-04 21:46:10,63.421886,10.406693,3.99,5.02,4
1743803176,2025-04-04 21:46:16,63.421792,10.406904,4.05,5.02,3
1743803180,2025-04-04 21:46:20,63.421723,10.407048,4.09,5.13,3
1743803184,2025-04-04 21:46:24,63.421649,10.407167,4.06,5.11,3
1743803190,2025-04-04 21:46:30,63.421549,10.40735,4,5.08,3
1743803194,2025-04-04 21:46:34,63.421474,10.407485,4,5.08,3
1743803200,2025-04-04 21:46:40,63.421442,10.407716,4,5.23,3
1743803206,2025-04-04 21:46:46,63.4215,10.407949,3.98,5.22,4
1743803211,2025-04-04 21:46:51,63.421554,10.408124,3.93,5.21,4
1743803217,2025-04-04 21:46:57,63.421638,10.40834,3.89,5.41,4
1743803223,2025-04-04 21:47:03,63.421719,10.408556,3.83,5.23,4
1743803227,2025-04-04 21:47:07,63.421768,10.408733,3.82,5.23,4
1743803231,2025-04-04 21:47:11,63.421831,10.408908,3.8,5.22,5
1743803237,2025-04-04 21:47:17,63.421913,10.40915,3.78,4.95,5
1743803241,2025-04-04 21:47:21,63.421984,10.40932,3.75,4.89,5
1743803245,2025-04-04 21:47:25,63.422047,10.409474,3.75,4.95,5
1743803249,2025-04-04 21:47:29,63.422097,10.409648,3.76,4.96,5
1743803255,2025-04-04 21:47:35,63.422189,10.409877,3.75,4.9,5
1743803259,2025-04-04 21:47:39,63.422256,10.410039,3.74,5.01,5
1743803263,2025-04-04 21:47:43,63.42232,10.410226,3.79,5.08,6
1743803267,2025-04-04 21:47:47,63.422379,10.410412,3.8,5.18,6
1743803271,2025-04-04 21:47:51,63.422456,10.410566,3.8,5.35,7
1743803275,2025-04-04 21:47:55,63.422508,10.410773,3.78,5.35,7
1743803279,2025-04-04 21:47:59,63.422569,10.410959,3.77,5.36,7
