date_unix,date,lat,lon,countRate,doseRate,acc
1736718717,2025-01-12 21:51:57,63.410862,10.428644,4.83,6.22,4
1736718727,2025-01-12 21:52:07,63.410949,10.428707,4.66,6.27,5
1736718746,2025-01-12 21:52:26,63.411031,10.428821,4.5,6.27,6
1736718754,2025-01-12 21:52:34,63.411126,10.42877,4.35,6.26,6
1736718762,2025-01-12 21:52:42,63.411231,10.428854,4.25,6.33,6
1736718770,2025-01-12 21:52:50,63.411344,10.42881,4.15,6.32,6
1736718778,2025-01-12 21:52:58,63.411474,10.42883,4.08,6.27,8
1736718790,2025-01-12 21:53:10,63.411555,10.428933,4.09,6.22,7
1736718803,2025-01-12 21:53:23,63.411635,10.429028,4.07,6.36,6
1736718815,2025-01-12 21:53:35,63.411734,10.429137,3.84,5.68,6
1736718823,2025-01-12 21:53:43,63.411812,10.429271,3.71,5.46,7
1736718829,2025-01-12 21:53:49,63.411847,10.429468,3.63,5.4,7
1736718835,2025-01-12 21:53:55,63.411883,10.429669,3.59,5.56,7
1736718845,2025-01-12 21:54:05,63.41191,10.429886,3.54,5.39,7
1736718854,2025-01-12 21:54:14,63.411942,10.430083,3.52,5.34,8
1736718866,2025-01-12 21:54:26,63.412041,10.430159,3.52,5.52,10
1736718878,2025-01-12 21:54:38,63.412099,10.430332,3.56,5.51,8
1736718893,2025-01-12 21:54:53,63.412201,10.430369,4.11,6.21,7
1736718902,2025-01-12 21:55:02,63.412293,10.430239,4.09,6.31,8
1736718910,2025-01-12 21:55:10,63.412401,10.430058,4.09,6.22,9
1736718919,2025-01-12 21:55:19,63.412502,10.429966,4.08,6.46,9
1736718927,2025-01-12 21:55:27,63.4126,10.429905,4.06,6.36,11
1736718946,2025-01-12 21:55:46,63.412693,10.4299,3.8,5.67,11
1736718989,2025-01-12 21:56:29,63.41261,10.430012,4.89,5.72,5
1736718999,2025-01-12 21:56:39,63.412562,10.430257,5.32,5.17,5
1736719008,2025-01-12 21:56:48,63.412559,10.43054,5.2,6.26,5
1736719019,2025-01-12 21:56:59,63.412539,10.430745,5.31,6.6,6
1736719026,2025-01-12 21:57:06,63.412542,10.43096,5.22,6.23,7
1736719034,2025-01-12 21:57:14,63.412575,10.431195,4.95,5.79,7
1736719040,2025-01-12 21:57:20,63.412589,10.431403,4.93,5.79,6
1736719049,2025-01-12 21:57:29,63.412594,10.431617,4.75,6.18,7
1736719059,2025-01-12 21:57:39,63.412562,10.431835,4.62,5.92,7
1736719074,2025-01-12 21:57:54,63.412523,10.432046,4.48,6.13,9
1736719082,2025-01-12 21:58:02,63.412444,10.432172,5.1,5.99,9
1736719088,2025-01-12 21:58:08,63.412351,10.432243,4.96,5.88,9
1736719105,2025-01-12 21:58:25,63.412277,10.432389,4.93,5.79,9
1736719113,2025-01-12 21:58:33,63.412322,10.432605,4.83,5.95,11
1736719126,2025-01-12 21:58:46,63.412387,10.432845,4.81,6.16,10
1736719136,2025-01-12 21:58:56,63.412431,10.433039,4.7,5.9,10
1736719145,2025-01-12 21:59:05,63.412442,10.433277,4.6,6.12,10
1736719156,2025-01-12 21:59:16,63.412379,10.433474,4.47,5.86,8
1736719170,2025-01-12 21:59:30,63.41229,10.433578,6.44,9.46,6
1736719196,2025-01-12 21:59:56,63.412198,10.433588,4.82,6.57,6
1736719236,2025-01-12 22:00:36,63.412103,10.43335,4.47,5.8,16
1736719346,2025-01-12 22:02:26,63.41216,10.433533,4.45,6.64,21
1736719379,2025-01-12 22:02:59,63.41222,10.433686,8.12,11.08,10
1736719420,2025-01-12 22:03:40,63.412326,10.433604,2.13,3.7,8
1736719422,2025-01-12 22:03:42,63.412476,10.4335,2.08,3.47,7
1736719424,2025-01-12 22:03:44,63.412612,10.433305,1.97,3.08,10
1736719426,2025-01-12 22:03:46,63.412735,10.433102,1.97,3.1,12
1736719428,2025-01-12 22:03:48,63.412866,10.432962,1.84,2.99,13
1736719430,2025-01-12 22:03:50,63.413012,10.432801,1.88,3.02,11
1736719432,2025-01-12 22:03:52,63.413177,10.432599,1.78,2.45,11
1736719434,2025-01-12 22:03:54,63.41335,10.432418,1.66,1.34,13
