date_unix,date,lat,lon,countRate,doseRate,acc
1741271753,2025-03-06 14:35:53,63.407651,10.422871,2.29,3.5,17
1741271756,2025-03-06 14:35:56,63.407555,10.42247,2.28,3.5,15
1741271758,2025-03-06 14:35:58,63.407587,10.422258,2.28,3.5,12
1741271759,2025-03-06 14:35:59,63.40756,10.422024,2.28,3.5,10
1741271761,2025-03-06 14:36:01,63.407535,10.421757,2.28,3.5,9
1741271763,2025-03-06 14:36:03,63.407441,10.421553,2.27,3.49,8
1741271766,2025-03-06 14:36:06,63.407328,10.421649,2.27,3.45,15
1741271768,2025-03-06 14:36:08,63.40726,10.421884,2.25,3.47,8
1741271769,2025-03-06 14:36:09,63.4072,10.422221,2.24,3.47,7
1741271772,2025-03-06 14:36:12,63.407149,10.42257,2.25,3.43,12
1741271774,2025-03-06 14:36:14,63.407075,10.423021,2.24,3.43,16
1741271776,2025-03-06 14:36:16,63.406952,10.423471,2.21,3.31,10
1741271778,2025-03-06 14:36:18,63.40679,10.423843,2.2,3.3,11
1741271780,2025-03-06 14:36:20,63.406579,10.424251,2.21,3.31,8
1741271782,2025-03-06 14:36:22,63.406369,10.424644,2.2,3.14,10
1741271784,2025-03-06 14:36:24,63.406158,10.424993,2.19,3.13,8
1741271786,2025-03-06 14:36:26,63.405953,10.425319,2.17,3.13,8
1741271788,2025-03-06 14:36:28,63.405763,10.42561,2.18,3.3,11
1741271790,2025-03-06 14:36:30,63.40557,10.425921,2.16,3.32,12
1741271792,2025-03-06 14:36:32,63.405386,10.426202,2.16,3.31,8
1741271794,2025-03-06 14:36:34,63.405209,10.426458,2.13,3.13,5
1741271796,2025-03-06 14:36:36,63.405049,10.426703,2.13,3.14,4
1741271798,2025-03-06 14:36:38,63.404947,10.426856,2.11,3.13,4
1741271802,2025-03-06 14:36:42,63.404857,10.426983,2.1,3.12,5
1741271804,2025-03-06 14:36:44,63.404789,10.426818,2.1,3.12,5
1741271806,2025-03-06 14:36:46,63.404771,10.426501,2.09,3.12,7
1741271808,2025-03-06 14:36:48,63.404743,10.426168,2.08,3.12,10
1741271810,2025-03-06 14:36:50,63.404692,10.425908,2.07,3.12,13
1741271812,2025-03-06 14:36:52,63.404649,10.425661,2.05,3.05,12
1741271814,2025-03-06 14:36:54,63.404594,10.425406,2.04,3.1,13
1741271816,2025-03-06 14:36:56,63.404589,10.425201,2.06,3.28,12
1741271818,2025-03-06 14:36:58,63.404671,10.425111,2.06,3.22,12
1741271820,2025-03-06 14:37:00,63.404788,10.425031,2.05,3.21,12
1741271822,2025-03-06 14:37:02,63.404878,10.424903,2.05,3.18,12
1741271824,2025-03-06 14:37:04,63.40498,10.424749,2.05,3.18,13
1741271826,2025-03-06 14:37:06,63.405095,10.424569,2.07,3.19,13
1741271828,2025-03-06 14:37:08,63.405207,10.424381,2.05,3.08,12
1741271830,2025-03-06 14:37:10,63.405366,10.424143,2.05,3.09,10
1741271832,2025-03-06 14:37:12,63.405458,10.423987,2.05,2.96,9
1741271834,2025-03-06 14:37:14,63.405553,10.423856,2.05,2.97,11
1741271836,2025-03-06 14:37:16,63.405643,10.42374,2.03,2.96,13
1741271838,2025-03-06 14:37:18,63.405726,10.423633,2.06,2.97,13
1741271840,2025-03-06 14:37:20,63.40581,10.4235,2.04,2.89,13
1741271844,2025-03-06 14:37:24,63.405943,10.423311,2.03,2.88,13
1741271865,2025-03-06 14:37:45,63.405974,10.423514,1.98,3.12,13
1741271997,2025-03-06 14:39:57,63.405833,10.423502,1.9,3.9,11
1741272019,2025-03-06 14:40:19,63.405716,10.423657,1.96,3.94,9
1741272021,2025-03-06 14:40:21,63.405629,10.423793,1.95,3.89,9
1741272023,2025-03-06 14:40:23,63.405541,10.423911,1.97,3.9,10
1741272025,2025-03-06 14:40:25,63.405457,10.424037,1.98,4.02,9
1741272029,2025-03-06 14:40:29,63.405302,10.424256,1.98,4.04,10
1741272031,2025-03-06 14:40:31,63.405206,10.424407,2,4.05,10
1741272033,2025-03-06 14:40:33,63.405111,10.42456,2.02,4.07,11
