date_unix,date,lat,lon,countRate,doseRate,acc
1744651302,2025-04-14 17:21:42,54.353288,18.648591,0,0,14
1744651315,2025-04-14 17:21:55,54.353379,18.648564,7.29,9.57,9
1744651321,2025-04-14 17:22:01,54.35347,18.648556,7.24,9.52,10
1744651323,2025-04-14 17:22:03,54.35355,18.648664,7.22,9.48,13
1744651332,2025-04-14 17:22:12,54.353648,18.648677,12.06,18.79,6
1744651343,2025-04-14 17:22:23,54.353733,18.648602,9.51,13.22,5
1744651354,2025-04-14 17:22:34,54.353824,18.648608,8.6,12.38,4
1744651362,2025-04-14 17:22:42,54.353919,18.648563,8.43,11.71,4
1744651372,2025-04-14 17:22:52,54.354016,18.648509,8.07,10.56,4
1744651381,2025-04-14 17:23:01,54.354104,18.648478,8.2,10.67,4
1744651389,2025-04-14 17:23:09,54.35417,18.648328,8.13,10.56,5
1744651397,2025-04-14 17:23:17,54.354272,18.648281,8.15,10.73,5
1744651408,2025-04-14 17:23:28,54.354375,18.64822,8.23,10.39,4
1744651418,2025-04-14 17:23:38,54.354465,18.648112,8.08,9.7,5
1744651426,2025-04-14 17:23:46,54.354533,18.647999,8.36,10.51,5
1744651439,2025-04-14 17:23:59,54.354627,18.64801,8.16,10.53,5
1744651449,2025-04-14 17:24:09,54.354734,18.648042,8.14,10.45,5
1744651460,2025-04-14 17:24:20,54.354842,18.648047,8.13,11.09,5
1744651468,2025-04-14 17:24:28,54.354935,18.648008,8.14,10.78,6
1744651477,2025-04-14 17:24:37,54.355038,18.647945,8.27,10.73,6
1744651485,2025-04-14 17:24:45,54.355129,18.647869,8.24,10.41,5
1744651491,2025-04-14 17:24:51,54.355212,18.647779,8.23,10.39,5
1744651499,2025-04-14 17:24:59,54.355322,18.647684,8.19,10.13,5
1744651503,2025-04-14 17:25:03,54.355346,18.647457,8.15,9.99,5
1744651511,2025-04-14 17:25:11,54.355326,18.647265,8.08,9.7,5
1744651519,2025-04-14 17:25:19,54.355296,18.647095,8.12,9.72,5
1744651529,2025-04-14 17:25:29,54.355251,18.646927,3,3.47,5
1744651537,2025-04-14 17:25:37,54.355217,18.646759,5.56,4.09,5
1744651557,2025-04-14 17:25:57,54.355303,18.646711,6.75,8.52,6
1744651567,2025-04-14 17:26:07,54.355386,18.646611,6.53,8.73,7
1744651575,2025-04-14 17:26:15,54.355479,18.646539,6.68,8.8,7
1744651583,2025-04-14 17:26:23,54.355568,18.646471,6.6,9.36,6
1744651600,2025-04-14 17:26:40,54.355596,18.646316,6.51,8.88,7
1744651647,2025-04-14 17:27:27,54.355509,18.646193,6.92,8.83,15
1744651666,2025-04-14 17:27:46,54.355587,18.646309,7.13,9.3,16
1744651674,2025-04-14 17:27:54,54.355683,18.646357,7.16,9.47,15
1744651724,2025-04-14 17:28:44,54.355815,18.646441,7.44,9.47,40
1744651748,2025-04-14 17:29:08,54.355865,18.646281,7.53,9.69,27
1744653445,2025-04-14 17:57:25,54.354163,18.647665,8.28,12.3,7
1744653454,2025-04-14 17:57:34,54.354081,18.647738,8.44,11.79,7
1744653467,2025-04-14 17:57:47,54.354044,18.647591,8.43,11.38,6
1744653478,2025-04-14 17:57:58,54.35402,18.647408,8.53,11.41,5
1744653486,2025-04-14 17:58:06,54.353987,18.647214,8.5,11.24,5
1744653495,2025-04-14 17:58:15,54.353944,18.647062,8.43,10.89,6
1744653503,2025-04-14 17:58:23,54.353915,18.646913,8.48,10.85,7
1744653511,2025-04-14 17:58:31,54.353842,18.646744,8.24,12.33,7
1744653518,2025-04-14 17:58:38,54.353761,18.646655,8.79,11.77,7
1744653548,2025-04-14 17:59:08,54.353691,18.646545,9.12,11.29,13
1744653635,2025-04-14 18:00:35,54.353788,18.646572,9.45,10.66,14
1744653639,2025-04-14 18:00:39,54.353687,18.646523,9.43,10.95,14
