date_unix,date,lat,lon,countRate,doseRate,acc
1752054842,2025-07-09 09:54:02,69.72128,29.884286,2.65,4.56,42
1752054844,2025-07-09 09:54:04,69.700186,29.932044,2.65,4.55,109
1752054846,2025-07-09 09:54:06,69.700204,29.932628,2.64,4.38,44
1752054848,2025-07-09 09:54:08,69.700278,29.933355,2.63,4.37,26
1752054850,2025-07-09 09:54:10,69.700427,29.934083,2.62,4.36,16
1752054852,2025-07-09 09:54:12,69.700588,29.934854,2.62,4.36,14
1752054854,2025-07-09 09:54:14,69.700732,29.935582,2.61,4.19,14
1752054856,2025-07-09 09:54:16,69.700856,29.936267,2.62,4.23,14
1752054858,2025-07-09 09:54:18,69.700982,29.937004,2.62,4.39,9
1752054860,2025-07-09 09:54:20,69.701069,29.93793,2.61,4.37,10
1752054862,2025-07-09 09:54:22,69.701138,29.938878,2.62,4.38,10
1752054864,2025-07-09 09:54:24,69.701207,29.939863,2.62,4.25,9
1752054866,2025-07-09 09:54:26,69.701265,29.940788,2.64,4.29,9
1752054868,2025-07-09 09:54:28,69.701277,29.941631,2.62,4.29,9
1752054870,2025-07-09 09:54:30,69.701223,29.942465,2.6,4.11,9
1752054872,2025-07-09 09:54:32,69.701117,29.943264,2.58,4.11,7
1752054874,2025-07-09 09:54:34,69.700968,29.943941,2.58,4.17,6
1752054876,2025-07-09 09:54:36,69.700777,29.944535,2.6,4.18,4
1752054878,2025-07-09 09:54:38,69.700556,29.944994,2.61,4.49,10
1752054880,2025-07-09 09:54:40,69.700281,29.945421,2.62,4.49,10
1752054882,2025-07-09 09:54:42,69.69997,29.945874,2.62,4.49,4
1752054884,2025-07-09 09:54:44,69.699675,29.946301,2.62,4.53,3
1752054886,2025-07-09 09:54:46,69.699381,29.946718,2.64,4.54,3
1752054888,2025-07-09 09:54:48,69.699085,29.947163,2.65,4.54,5
1752054890,2025-07-09 09:54:50,69.69877,29.947618,2.64,4.5,4
1752054892,2025-07-09 09:54:52,69.698456,29.948132,2.64,4.51,16
1752054894,2025-07-09 09:54:54,69.698158,29.948716,2.63,4.48,7
1752054896,2025-07-09 09:54:56,69.697891,29.94948,2.62,4.47,5
1752054898,2025-07-09 09:54:58,69.697607,29.950214,2.61,4.29,5
1752054900,2025-07-09 09:55:00,69.697352,29.951034,2.61,4.27,5
1752054902,2025-07-09 09:55:02,69.697083,29.951888,2.6,4.32,6
1752054904,2025-07-09 09:55:04,69.696812,29.952719,2.61,4.32,5
1752054906,2025-07-09 09:55:06,69.696558,29.953553,2.61,4.2,4
1752054908,2025-07-09 09:55:08,69.696354,29.954387,2.62,4.2,3
1752054910,2025-07-09 09:55:10,69.696213,29.955328,2.62,4.2,3
1752054912,2025-07-09 09:55:12,69.696132,29.9563,2.63,4.2,3
1752054914,2025-07-09 09:55:14,69.69613,29.957351,2.65,4.2,3
1752054916,2025-07-09 09:55:16,69.696166,29.958372,2.64,4.19,3
1752054918,2025-07-09 09:55:18,69.696209,29.959336,2.63,4.19,4
1752054920,2025-07-09 09:55:20,69.696218,29.960271,2.64,4.23,3
1752054922,2025-07-09 09:55:22,69.696239,29.961217,2.63,4.22,4
1752054924,2025-07-09 09:55:24,69.696232,29.962175,2.63,4.22,3
1752054926,2025-07-09 09:55:26,69.696163,29.963114,2.61,4.22,3
1752054928,2025-07-09 09:55:28,69.696053,29.964019,2.6,4.21,3
1752054930,2025-07-09 09:55:30,69.695898,29.96492,2.59,4.21,3
1752054933,2025-07-09 09:55:33,69.695701,29.965762,2.62,4.25,3
1752054934,2025-07-09 09:55:34,69.695461,29.966523,2.62,4.25,3
1752054937,2025-07-09 09:55:37,69.695192,29.967192,2.61,4.32,3
1752054939,2025-07-09 09:55:39,69.694901,29.967846,2.59,4.31,3
1752054941,2025-07-09 09:55:41,69.694623,29.968487,2.59,4.33,3
1752054943,2025-07-09 09:55:43,69.694354,29.969105,2.57,4.32,3
1752054945,2025-07-09 09:55:45,69.69408,29.969728,2.56,4.14,3
1752054947,2025-07-09 09:55:47,69.693822,29.970301,2.54,4.03,3
1752054949,2025-07-09 09:55:49,69.69356,29.970897,2.54,4.03,3
1752054951,2025-07-09 09:55:51,69.693293,29.971491,2.53,4.03,3
1752054953,2025-07-09 09:55:53,69.693039,29.972107,2.49,4.02,3
1752054955,2025-07-09 09:55:55,69.692789,29.972773,2.51,3.95,3
1752054957,2025-07-09 09:55:57,69.692565,29.973443,2.49,3.72,9
1752054959,2025-07-09 09:55:59,69.692383,29.974057,2.46,3.49,5
1752054961,2025-07-09 09:56:01,69.692222,29.974634,2.48,3.67,4
1752054963,2025-07-09 09:56:03,69.692081,29.975166,2.49,3.68,3
1752054965,2025-07-09 09:56:05,69.691938,29.975715,2.5,3.68,3
1752054967,2025-07-09 09:56:07,69.691788,29.976271,2.51,3.68,3
1752054969,2025-07-09 09:56:09,69.691639,29.976874,2.5,3.68,3
