date_unix,date,lat,lon,countRate,doseRate,acc
1752074859,2025-07-09 15:27:39,69.72843,30.082031,6.07,7.85,13
1752074894,2025-07-09 15:28:14,69.728339,30.081918,5.77,7.32,14
1752074902,2025-07-09 15:28:22,69.728233,30.081909,5.66,7.31,5
1752074910,2025-07-09 15:28:30,69.728147,30.081813,5.59,7.15,6
1752074918,2025-07-09 15:28:38,69.72807,30.081681,5.55,7.35,11
1752074930,2025-07-09 15:28:50,69.728054,30.081424,5.43,7.33,4
1752074938,2025-07-09 15:28:58,69.728005,30.081189,5.4,7.14,4
1752074946,2025-07-09 15:29:06,69.727924,30.081069,5.3,6.66,4
1752074956,2025-07-09 15:29:16,69.727888,30.080773,5.27,7,4
1752074964,2025-07-09 15:29:24,69.727855,30.080452,5.09,6.63,4
1752074975,2025-07-09 15:29:35,69.72788,30.080189,4.94,6.48,3
1752074996,2025-07-09 15:29:56,69.727833,30.079939,4.88,6.25,4
1752075004,2025-07-09 15:30:04,69.727793,30.07967,4.84,6.23,4
1752075012,2025-07-09 15:30:12,69.727769,30.079369,4.81,5.93,4
1752075020,2025-07-09 15:30:20,69.727737,30.079086,4.84,5.82,4
1752075028,2025-07-09 15:30:28,69.727666,30.078907,4.8,5.38,4
1752075048,2025-07-09 15:30:48,69.727625,30.078598,4.73,5.62,4
1752075056,2025-07-09 15:30:56,69.727632,30.078314,4.71,5.54,3
1752075066,2025-07-09 15:31:06,69.727633,30.077985,4.72,5.65,3
1752075074,2025-07-09 15:31:14,69.727621,30.077684,4.68,5.57,3
1752075082,2025-07-09 15:31:22,69.727612,30.077395,4.67,5.61,3
1752075090,2025-07-09 15:31:30,69.727591,30.077088,4.67,5.24,3
1752075096,2025-07-09 15:31:36,69.727559,30.076815,4.61,5.32,3
1752075105,2025-07-09 15:31:45,69.727519,30.076528,4.6,5.53,3
1752075113,2025-07-09 15:31:53,69.727444,30.076333,4.6,5.54,4
1752075121,2025-07-09 15:32:01,69.727381,30.076103,4.59,5.44,4
1752075131,2025-07-09 15:32:11,69.727295,30.075893,4.65,5.48,4
1752075139,2025-07-09 15:32:19,69.727217,30.075682,4.65,5.54,4
1752075147,2025-07-09 15:32:27,69.727136,30.075555,4.68,5.89,4
1752075155,2025-07-09 15:32:35,69.727049,30.075429,4.69,5.7,4
1752075163,2025-07-09 15:32:43,69.726965,30.075327,4.67,5.92,4
1752075171,2025-07-09 15:32:51,69.726848,30.075177,4.69,5.78,4
1752075179,2025-07-09 15:32:59,69.726751,30.07506,4.71,5.62,4
1752075187,2025-07-09 15:33:07,69.72666,30.074966,4.79,5.62,4
1752075195,2025-07-09 15:33:15,69.72657,30.074883,4.79,5.7,4
1752075203,2025-07-09 15:33:23,69.726467,30.074731,4.82,5.8,3
1752075211,2025-07-09 15:33:31,69.726378,30.074623,4.84,5.57,3
1752075220,2025-07-09 15:33:40,69.726281,30.074458,4.93,5.85,3
1752075228,2025-07-09 15:33:48,69.726198,30.074308,5,6.02,3
1752075236,2025-07-09 15:33:56,69.726126,30.074106,5.05,6.47,3
1752075244,2025-07-09 15:34:04,69.72605,30.073922,5.11,6.53,3
1752075252,2025-07-09 15:34:12,69.72597,30.073715,5.19,6.87,3
1752075260,2025-07-09 15:34:20,69.725904,30.073537,5.27,6.9,3
1752075268,2025-07-09 15:34:28,69.72583,30.07332,5.38,7.18,3
1752075276,2025-07-09 15:34:36,69.725763,30.073125,5.46,7.2,3
1752075285,2025-07-09 15:34:45,69.725681,30.072921,5.52,7.27,3
1752075293,2025-07-09 15:34:53,69.725611,30.072731,5.65,7.03,3
1752075301,2025-07-09 15:35:01,69.725528,30.072501,5.78,7.25,3
1752075309,2025-07-09 15:35:09,69.725462,30.072257,5.9,7.48,3
1752075317,2025-07-09 15:35:17,69.725404,30.07206,6.01,7.45,3
1752075325,2025-07-09 15:35:25,69.725328,30.071836,6.08,7.84,3
1752075333,2025-07-09 15:35:33,69.725254,30.071668,6.24,8.12,3
1752075341,2025-07-09 15:35:41,69.725169,30.071537,6.42,8.05,3
1752075349,2025-07-09 15:35:49,69.725099,30.071312,6.5,8.13,3
1752075357,2025-07-09 15:35:57,69.725061,30.071023,6.65,8.3,3
1752075367,2025-07-09 15:36:07,69.724997,30.070754,6.81,8.41,3
1752075377,2025-07-09 15:36:17,69.724922,30.070506,6.86,8.65,4
1752076261,2025-07-09 15:51:01,69.724936,30.070405,7.16,10.14,12
1752076274,2025-07-09 15:51:14,69.724922,30.070119,7,9.55,5
1752076284,2025-07-09 15:51:24,69.724953,30.069855,6.95,9.48,4
1752076294,2025-07-09 15:51:34,69.725002,30.069584,6.88,9.53,4
1752076304,2025-07-09 15:51:44,69.725056,30.069338,6.84,9.31,3
1752076315,2025-07-09 15:51:55,69.725093,30.069056,6.72,8.97,3
1752076325,2025-07-09 15:52:05,69.72513,30.068753,6.66,8.55,3
1752076335,2025-07-09 15:52:15,69.725148,30.068422,6.63,8.75,3
1752076345,2025-07-09 15:52:25,69.725202,30.068142,6.59,8.87,3
1752076355,2025-07-09 15:52:35,69.725235,30.067872,6.54,9.13,3
1752076364,2025-07-09 15:52:44,69.725274,30.067621,6.51,9.21,3
1752076372,2025-07-09 15:52:52,69.725327,30.06738,6.49,9.48,3
1752076380,2025-07-09 15:53:00,69.725375,30.067161,6.52,9.18,3
1752076388,2025-07-09 15:53:08,69.72542,30.066923,6.51,9.19,3
1752076396,2025-07-09 15:53:16,69.725459,30.066662,6.43,9.1,3
1752076404,2025-07-09 15:53:24,69.725501,30.066412,6.46,9.05,3
1752076413,2025-07-09 15:53:33,69.725536,30.066151,6.47,8.86,3
1752076421,2025-07-09 15:53:41,69.725592,30.065913,6.48,9.12,3
1752076429,2025-07-09 15:53:49,69.725652,30.065699,6.5,9.45,3
1752076437,2025-07-09 15:53:57,69.725707,30.065463,6.52,9.59,3
1752076445,2025-07-09 15:54:05,69.725772,30.065267,6.51,8.99,3
1752076453,2025-07-09 15:54:13,69.725828,30.06506,6.49,8.83,3
1752076462,2025-07-09 15:54:22,69.725896,30.064821,6.42,8.7,3
1752076470,2025-07-09 15:54:30,69.725954,30.064621,6.39,8.56,3
1752076480,2025-07-09 15:54:40,69.726015,30.064383,6.46,8.39,3
1752076488,2025-07-09 15:54:48,69.7261,30.064178,6.43,8.38,3
1752076497,2025-07-09 15:54:57,69.726156,30.06395,6.45,8.43,3
1752076506,2025-07-09 15:55:06,69.726222,30.063709,6.49,8.59,3
1752076516,2025-07-09 15:55:16,69.726303,30.063473,6.55,8.67,3
1752076524,2025-07-09 15:55:24,69.726358,30.063256,6.51,8.74,3
1752076533,2025-07-09 15:55:33,69.726428,30.063039,6.54,9.13,4
1752076542,2025-07-09 15:55:42,69.726493,30.062836,6.5,9.18,3
1752076550,2025-07-09 15:55:50,69.726558,30.062646,6.49,9.02,3
1752076559,2025-07-09 15:55:59,69.726621,30.062421,6.48,9.25,3
1752076568,2025-07-09 15:56:08,69.726689,30.062205,6.46,9.13,3
1752076578,2025-07-09 15:56:18,69.726763,30.061941,6.38,9,3
1752076587,2025-07-09 15:56:27,69.726821,30.061737,6.39,9.16,3
1752076595,2025-07-09 15:56:35,69.726897,30.061554,6.34,9.15,3
1752076603,2025-07-09 15:56:43,69.726968,30.061376,6.29,8.93,3
1752076612,2025-07-09 15:56:52,69.727045,30.061178,6.27,8.77,3
1752076620,2025-07-09 15:57:00,69.727111,30.060985,6.21,8.62,3
1752076628,2025-07-09 15:57:08,69.72716,30.060735,6.22,8.28,3
1752076638,2025-07-09 15:57:18,69.727135,30.060431,6.13,8.39,3
1752076647,2025-07-09 15:57:27,69.727147,30.060149,6.07,8.05,3
1752076655,2025-07-09 15:57:35,69.727179,30.059899,6.02,8.11,3
1752076664,2025-07-09 15:57:44,69.727217,30.059624,5.94,8.02,3
1752076674,2025-07-09 15:57:54,69.727263,30.05934,5.93,8.11,3
1752076682,2025-07-09 15:58:02,69.727298,30.059102,5.84,7.87,3
1752076692,2025-07-09 15:58:12,69.727331,30.058801,5.87,7.72,4
1752076702,2025-07-09 15:58:22,69.727358,30.058491,5.79,7.84,3
1752076711,2025-07-09 15:58:31,69.727376,30.05821,5.71,8.01,3
1752076720,2025-07-09 15:58:40,69.727391,30.057935,5.72,8.05,3
1752076728,2025-07-09 15:58:48,69.727415,30.05767,5.69,8.19,3
1752076738,2025-07-09 15:58:58,69.727436,30.057336,5.59,8.27,3
1752076748,2025-07-09 15:59:08,69.727444,30.057012,5.57,8.16,3
1752076756,2025-07-09 15:59:16,69.727453,30.056753,5.53,7.86,3
1752076764,2025-07-09 15:59:24,69.72747,30.05646,5.47,7.86,3
1752076772,2025-07-09 15:59:32,69.727477,30.056193,5.39,7.99,3
1752076780,2025-07-09 15:59:40,69.727483,30.055914,5.4,7.89,3
