date_unix,date,lat,lon,countRate,doseRate,acc
1748078267,2025-05-24 09:17:47,59.971055,11.053277,5.12,7.21,11
1748078269,2025-05-24 09:17:49,59.971267,11.053612,5.13,7.21,9
1748078271,2025-05-24 09:17:51,59.971484,11.053915,5.15,7.25,8
1748078273,2025-05-24 09:17:53,59.971689,11.054279,5.16,7.3,6
1748078275,2025-05-24 09:17:55,59.971915,11.054586,5.15,7.3,4
1748078277,2025-05-24 09:17:57,59.972152,11.054884,5.11,7.26,3
1748078279,2025-05-24 09:17:59,59.972403,11.055108,5.11,7.27,3
1748078281,2025-05-24 09:18:01,59.972673,11.055198,5.14,7.24,3
1748078283,2025-05-24 09:18:03,59.97296,11.055261,5.13,7.31,4
1748078285,2025-05-24 09:18:05,59.973242,11.055368,5.15,7.32,3
1748078287,2025-05-24 09:18:07,59.973522,11.055502,5.13,7.3,3
1748078289,2025-05-24 09:18:09,59.973807,11.055711,5.16,7.3,4
1748078291,2025-05-24 09:18:11,59.97409,11.055939,5.14,7.37,4
1748078293,2025-05-24 09:18:13,59.974357,11.056122,5.12,7.36,4
1748078295,2025-05-24 09:18:15,59.974593,11.056318,5.15,7.37,3
1748078297,2025-05-24 09:18:17,59.974792,11.056563,5.14,7.38,3
1748078299,2025-05-24 09:18:19,59.974996,11.056792,5.12,7.24,3
1748078301,2025-05-24 09:18:21,59.975219,11.057,5.11,7.1,4
1748078303,2025-05-24 09:18:23,59.975438,11.057175,5.12,7.23,6
1748078305,2025-05-24 09:18:25,59.975664,11.057382,5.12,7.11,10
1748078307,2025-05-24 09:18:27,59.975916,11.057439,5.12,6.95,15
1748078309,2025-05-24 09:18:29,59.976156,11.057254,5.11,6.84,20
1748078311,2025-05-24 09:18:31,59.976302,11.057169,5.11,6.85,25
1748078313,2025-05-24 09:18:33,59.976464,11.056969,5.12,7.06,30
1748078315,2025-05-24 09:18:35,59.976589,11.056941,5.13,7.02,29
1748078317,2025-05-24 09:18:37,59.976811,11.056882,5.12,6.84,25
1748078319,2025-05-24 09:18:39,59.97704,11.056712,5.13,6.83,28
1748078321,2025-05-24 09:18:41,59.977284,11.056575,5.15,6.93,30
1748078323,2025-05-24 09:18:43,59.977572,11.056416,5.18,6.93,30
1748078325,2025-05-24 09:18:45,59.977812,11.056296,5.2,7.27,35
1748078327,2025-05-24 09:18:47,59.97808,11.056196,5.19,7.15,40
1748078329,2025-05-24 09:18:49,59.978216,11.056126,5.17,7.09,39
1748078335,2025-05-24 09:18:55,59.977836,11.056468,5.16,6.81,25
1748078348,2025-05-24 09:19:08,59.977913,11.056314,5.15,7.04,28
1748078372,2025-05-24 09:19:32,59.978004,11.056271,5.07,7.15,17
1748078376,2025-05-24 09:19:36,59.978171,11.056118,5.05,6.9,19
1748078378,2025-05-24 09:19:38,59.978312,11.056021,5.07,7.16,22
1748078380,2025-05-24 09:19:40,59.978525,11.055892,5.06,7.04,26
1748078382,2025-05-24 09:19:42,59.978826,11.055792,5.05,7.05,31
1748078384,2025-05-24 09:19:44,59.979191,11.055609,5.05,7.04,27
1748078386,2025-05-24 09:19:46,59.979629,11.055298,5.02,7,73
1748078388,2025-05-24 09:19:48,59.98006,11.05491,5.02,6.98,116
1748078390,2025-05-24 09:19:50,59.980653,11.054047,5,6.96,71
1748078392,2025-05-24 09:19:52,59.981333,11.052974,5.01,6.76,49
1748078394,2025-05-24 09:19:54,59.981727,11.052415,5,6.76,35
1748078396,2025-05-24 09:19:56,59.982102,11.052017,4.98,6.85,9
1748078398,2025-05-24 09:19:58,59.98241,11.051703,4.97,6.81,5
1748078400,2025-05-24 09:20:00,59.9827,11.051434,4.93,6.68,5
1748078402,2025-05-24 09:20:02,59.982938,11.0512,4.89,6.6,4
1748078404,2025-05-24 09:20:04,59.983158,11.051009,4.89,6.61,4
1748078406,2025-05-24 09:20:06,59.983386,11.050799,4.89,6.69,4
1748078408,2025-05-24 09:20:08,59.983641,11.050572,4.88,6.77,4
1748078410,2025-05-24 09:20:10,59.983918,11.050336,4.83,6.76,3
1748078412,2025-05-24 09:20:12,59.984184,11.050095,4.8,6.57,3
1748078414,2025-05-24 09:20:14,59.984433,11.04988,4.82,6.68,3
1748078416,2025-05-24 09:20:16,59.984668,11.049689,4.83,6.85,3
1748078418,2025-05-24 09:20:18,59.984901,11.049476,4.81,6.85,3
1748078420,2025-05-24 09:20:20,59.985154,11.049254,4.83,6.92,3
1748078422,2025-05-24 09:20:22,59.98542,11.049038,4.81,6.89,3
1748078424,2025-05-24 09:20:24,59.985693,11.048825,4.81,6.88,3
1748078426,2025-05-24 09:20:26,59.985969,11.04863,4.84,7.06,2
1748078428,2025-05-24 09:20:28,59.986258,11.048447,4.84,7.1,2
1748078430,2025-05-24 09:20:30,59.986538,11.0483,4.83,7.1,2
1748078432,2025-05-24 09:20:32,59.986825,11.048185,4.82,6.91,2
1748078434,2025-05-24 09:20:34,59.987125,11.048083,4.83,6.74,2
1748078436,2025-05-24 09:20:36,59.987431,11.048008,4.84,6.76,3
1748078438,2025-05-24 09:20:38,59.98774,11.047963,4.83,6.4,2
1748078440,2025-05-24 09:20:40,59.988039,11.047934,4.85,6.41,3
1748078442,2025-05-24 09:20:42,59.988339,11.047948,4.84,6.51,7
1748078444,2025-05-24 09:20:44,59.988639,11.047977,4.82,6.48,12
1748078446,2025-05-24 09:20:46,59.988941,11.048044,4.78,6.43,7
1748078448,2025-05-24 09:20:48,59.989247,11.048128,4.79,6.2,4
1748078450,2025-05-24 09:20:50,59.989547,11.048204,4.81,6.21,3
1748078452,2025-05-24 09:20:52,59.989845,11.048296,4.8,6.22,2
1748078454,2025-05-24 09:20:54,59.99013,11.048393,4.8,6.15,3
1748078456,2025-05-24 09:20:56,59.990432,11.048493,4.82,6.17,3
1748078458,2025-05-24 09:20:58,59.990752,11.048595,4.84,6.17,2
1748078460,2025-05-24 09:21:00,59.991072,11.048718,4.84,6.24,2
1748078462,2025-05-24 09:21:02,59.991398,11.048809,4.85,6.22,2
1748078464,2025-05-24 09:21:04,59.991722,11.048867,4.84,6.21,3
1748078466,2025-05-24 09:21:06,59.992056,11.048936,4.82,6.04,2
1748078468,2025-05-24 09:21:08,59.992396,11.049023,4.81,5.93,3
1748078470,2025-05-24 09:21:10,59.992746,11.049071,4.8,5.92,2
1748078472,2025-05-24 09:21:12,59.993107,11.049044,4.8,5.92,2
1748078474,2025-05-24 09:21:14,59.993471,11.04896,4.84,6.13,3
1748078476,2025-05-24 09:21:16,59.99383,11.048822,4.86,6.08,2
1748078478,2025-05-24 09:21:18,59.994183,11.048633,4.84,6.11,2
1748078480,2025-05-24 09:21:20,59.994522,11.048381,4.87,6.12,3
1748078482,2025-05-24 09:21:22,59.994848,11.04808,4.85,6.07,3
1748078484,2025-05-24 09:21:24,59.995157,11.047711,4.87,6.08,3
1748078486,2025-05-24 09:21:26,59.995446,11.047303,4.88,6.11,3
1748078488,2025-05-24 09:21:28,59.995709,11.04688,4.85,6.1,3
1748078490,2025-05-24 09:21:30,59.995947,11.046426,4.85,6.03,3
1748078492,2025-05-24 09:21:32,59.996169,11.045961,4.84,6.03,5
1748078494,2025-05-24 09:21:34,59.996363,11.0455,4.83,5.99,3
1748078496,2025-05-24 09:21:36,59.996555,11.045035,4.85,6,4
1748078498,2025-05-24 09:21:38,59.996732,11.044596,4.84,6,3
1748078500,2025-05-24 09:21:40,59.996886,11.044206,4.79,6,2
1748078502,2025-05-24 09:21:42,59.997024,11.04387,4.78,5.77,3
1748078504,2025-05-24 09:21:44,59.997131,11.043614,4.78,5.9,3
1748078506,2025-05-24 09:21:46,59.997222,11.043405,4.75,5.9,6
1748078508,2025-05-24 09:21:48,59.997293,11.043213,4.78,5.91,8
1748078510,2025-05-24 09:21:50,59.997335,11.043042,4.78,6.02,7
1748078530,2025-05-24 09:22:10,59.99738,11.042874,4.76,6.28,16
1748078586,2025-05-24 09:23:06,59.997382,11.043054,4.75,6.18,14
1748078617,2025-05-24 09:23:37,59.997407,11.043292,4.74,5.96,16
1748078646,2025-05-24 09:24:06,59.997476,11.043615,4.67,5.65,18
1748078680,2025-05-24 09:24:40,59.997639,11.043786,4.68,5.46,21
1748078682,2025-05-24 09:24:42,60.017596,11.067737,4.65,5.32,17
1748078684,2025-05-24 09:24:44,60.018161,11.067818,4.66,5.34,7
1748078686,2025-05-24 09:24:46,60.01855,11.067909,4.66,5.37,5
1748078688,2025-05-24 09:24:48,60.018918,11.068006,4.63,5.36,4
1748078690,2025-05-24 09:24:50,60.019278,11.06813,4.61,5.36,4
1748078692,2025-05-24 09:24:52,60.019649,11.068298,4.61,5.37,4
1748078694,2025-05-24 09:24:54,60.020009,11.068508,4.61,5.37,4
1748078696,2025-05-24 09:24:56,60.020365,11.068725,4.58,5.36,4
1748078698,2025-05-24 09:24:58,60.020716,11.068989,4.58,5.26,4
1748078700,2025-05-24 09:25:00,60.021064,11.069304,4.57,5.25,4
1748078702,2025-05-24 09:25:02,60.021409,11.069629,4.59,5.38,4
1748078704,2025-05-24 09:25:04,60.021722,11.070052,4.56,5.36,4
1748078706,2025-05-24 09:25:06,60.022045,11.070483,4.53,5.39,4
1748078708,2025-05-24 09:25:08,60.02236,11.070972,4.54,5.38,4
1748078710,2025-05-24 09:25:10,60.02266,11.071477,4.53,5.52,4
1748078712,2025-05-24 09:25:12,60.022945,11.072021,4.52,5.51,4
1748078714,2025-05-24 09:25:14,60.023227,11.072605,4.52,5.51,4
1748078716,2025-05-24 09:25:16,60.023505,11.073229,4.55,5.47,4
1748078718,2025-05-24 09:25:18,60.023795,11.073941,4.54,5.47,4
1748078720,2025-05-24 09:25:20,60.024061,11.074739,4.53,5.46,4
1748078722,2025-05-24 09:25:22,60.024298,11.075597,4.51,5.46,4
1748078724,2025-05-24 09:25:24,60.024504,11.076508,4.5,5.56,4
1748078726,2025-05-24 09:25:26,60.024689,11.077441,4.5,5.57,4
1748078728,2025-05-24 09:25:28,60.024857,11.078397,4.52,5.58,4
1748078730,2025-05-24 09:25:30,60.025017,11.079361,4.47,5.38,4
1748078732,2025-05-24 09:25:32,60.02516,11.080351,4.45,5.37,4
1748078734,2025-05-24 09:25:34,60.025311,11.08134,4.45,5.31,4
1748078736,2025-05-24 09:25:36,60.025467,11.082332,4.44,5.31,4
1748078738,2025-05-24 09:25:38,60.025614,11.083303,4.45,5.38,4
1748078740,2025-05-24 09:25:40,60.025767,11.084278,4.45,5.37,4
1748078742,2025-05-24 09:25:42,60.025912,11.085246,4.44,5.28,4
1748078744,2025-05-24 09:25:44,60.026056,11.086213,4.43,5.27,4
1748078746,2025-05-24 09:25:46,60.026203,11.087146,4.47,5.29,4
1748078748,2025-05-24 09:25:48,60.026363,11.088057,4.45,5.31,4
1748078750,2025-05-24 09:25:50,60.026529,11.088964,4.43,5.31,4
1748078752,2025-05-24 09:25:52,60.026726,11.089852,4.42,5.3,4
1748078754,2025-05-24 09:25:54,60.026943,11.090699,4.41,5.29,4
1748078756,2025-05-24 09:25:56,60.027192,11.091535,4.4,5.28,4
1748078758,2025-05-24 09:25:58,60.027454,11.092325,4.39,5.28,4
1748078760,2025-05-24 09:26:00,60.027724,11.093065,4.37,5.14,4
1748078762,2025-05-24 09:26:02,60.028009,11.093777,4.38,5.14,4
1748078764,2025-05-24 09:26:04,60.028311,11.094454,4.35,5.13,4
1748078766,2025-05-24 09:26:06,60.028635,11.095112,4.38,5.04,4
1748078768,2025-05-24 09:26:08,60.028983,11.095758,4.42,5.05,4
1748078770,2025-05-24 09:26:10,60.029353,11.096374,4.43,5.06,4
1748078772,2025-05-24 09:26:12,60.029742,11.096967,4.46,5.07,4
1748078774,2025-05-24 09:26:14,60.030143,11.097508,4.46,4.9,4
1748078776,2025-05-24 09:26:16,60.030559,11.097982,4.45,4.9,4
1748078778,2025-05-24 09:26:18,60.030975,11.098406,4.43,4.79,4
1748078780,2025-05-24 09:26:20,60.0314,11.098794,4.42,4.75,4
1748078782,2025-05-24 09:26:22,60.031831,11.099185,4.41,4.81,4
1748078784,2025-05-24 09:26:24,60.032285,11.099583,4.43,4.8,4
1748078786,2025-05-24 09:26:26,60.032745,11.100003,4.42,4.79,4
1748078788,2025-05-24 09:26:28,60.033208,11.100436,4.43,4.76,4
1748078790,2025-05-24 09:26:30,60.033659,11.100883,4.48,4.79,4
1748078792,2025-05-24 09:26:32,60.034113,11.101369,4.48,4.79,4
1748078794,2025-05-24 09:26:34,60.034555,11.101893,4.46,4.78,4
1748078796,2025-05-24 09:26:36,60.034981,11.102484,4.46,4.89,3
1748078798,2025-05-24 09:26:38,60.035386,11.103131,4.45,4.87,2
1748078800,2025-05-24 09:26:40,60.035769,11.103811,4.46,4.87,2
1748078802,2025-05-24 09:26:42,60.036126,11.104515,4.46,4.87,3
1748078804,2025-05-24 09:26:44,60.03646,11.105258,4.46,4.98,3
1748078806,2025-05-24 09:26:46,60.036783,11.106008,4.43,4.58,3
1748078808,2025-05-24 09:26:48,60.037086,11.106784,4.43,4.54,3
1748078810,2025-05-24 09:26:50,60.037388,11.107562,4.4,4.4,4
1748078812,2025-05-24 09:26:52,60.037687,11.10834,4.41,4.41,3
