date_unix,date,lat,lon,countRate,doseRate,acc
1750181357,2025-06-17 17:29:17,59.955292,11.05043,8.66,8.11,29
1750181359,2025-06-17 17:29:19,59.955249,11.050616,8.68,8.17,18
1750181363,2025-06-17 17:29:23,59.955439,11.05112,8.83,8.56,28
1750181379,2025-06-17 17:29:39,59.955357,11.050963,11.75,16.29,17
1750181442,2025-06-17 17:30:42,59.955472,11.050953,10.23,13.84,12
1750181449,2025-06-17 17:30:49,59.955575,11.050917,10.14,13.67,12
1750181457,2025-06-17 17:30:57,59.955692,11.050875,10.03,13.33,13
1750181464,2025-06-17 17:31:04,59.95581,11.050763,9.87,12.92,14
1750181468,2025-06-17 17:31:08,59.955907,11.050749,9.84,12.87,14
1750181474,2025-06-17 17:31:14,59.956002,11.050761,9.77,12.69,13
1750181482,2025-06-17 17:31:22,59.956079,11.050861,9.81,12.75,11
1750181495,2025-06-17 17:31:35,59.95617,11.050755,9.77,12.98,9
1750181504,2025-06-17 17:31:44,59.956271,11.050693,9.72,12.84,9
1750181571,2025-06-17 17:32:51,59.956398,11.050373,9.19,11.31,26
1750181636,2025-06-17 17:33:56,59.95646,11.050546,8.63,10.66,24
1750181677,2025-06-17 17:34:37,59.956462,11.050325,8.46,11.16,26
1750181696,2025-06-17 17:34:56,59.956351,11.050269,8.3,10.4,26
