date_unix,date,lat,lon,countRate,doseRate,acc
1749216683,2025-06-06 13:31:23,63.422791,10.393529,4.55,6.01,14
1749216693,2025-06-06 13:31:33,63.422783,10.393777,4.53,6.19,5
1749216704,2025-06-06 13:31:44,63.422742,10.39399,4.45,6.02,5
1749216712,2025-06-06 13:31:52,63.422679,10.39419,4.45,6.05,3
1749216720,2025-06-06 13:32:00,63.422688,10.394416,4.39,6.09,3
1749216726,2025-06-06 13:32:06,63.422685,10.39464,4.37,5.78,3
1749216732,2025-06-06 13:32:12,63.422694,10.394848,4.38,5.77,3
1749216740,2025-06-06 13:32:20,63.422707,10.395062,4.34,5.86,4
1749216757,2025-06-06 13:32:37,63.422722,10.395441,4.25,5.29,6
1749216759,2025-06-06 13:32:39,63.422697,10.395757,4.25,5.26,6
1749216761,2025-06-06 13:32:41,63.422674,10.396081,4.23,5.25,11
1749216763,2025-06-06 13:32:43,63.422633,10.396288,4.22,5.24,19
1749216765,2025-06-06 13:32:45,63.422566,10.396599,4.23,5.32,19
1749216767,2025-06-06 13:32:47,63.422498,10.396958,4.24,5.35,19
1749216769,2025-06-06 13:32:49,63.422435,10.397289,4.21,5.34,18
1749216771,2025-06-06 13:32:51,63.422381,10.39762,4.25,5.39,17
1749216775,2025-06-06 13:32:55,63.422348,10.397857,4.25,5.46,14
1749216799,2025-06-06 13:33:19,63.42226,10.39815,4.17,5.73,11
1749216801,2025-06-06 13:33:21,63.422172,10.398516,4.16,5.72,12
1749216803,2025-06-06 13:33:23,63.422129,10.398804,4.16,5.79,13
1749216805,2025-06-06 13:33:25,63.422051,10.399089,4.14,5.78,15
1749216807,2025-06-06 13:33:27,63.42198,10.399401,4.1,5.69,16
1749216809,2025-06-06 13:33:29,63.421902,10.399692,4.06,5.67,12
1749216811,2025-06-06 13:33:31,63.421828,10.399939,4.03,5.63,11
1749216813,2025-06-06 13:33:33,63.421794,10.400168,4,5.8,9
1749216817,2025-06-06 13:33:37,63.42172,10.400548,3.98,5.79,11
1749216819,2025-06-06 13:33:39,63.421664,10.400789,3.98,5.8,11
1749216821,2025-06-06 13:33:41,63.421626,10.401073,3.95,5.61,13
1749216823,2025-06-06 13:33:43,63.42158,10.401323,3.95,5.57,16
1749216825,2025-06-06 13:33:45,63.421537,10.401576,3.93,5.65,15
1749216827,2025-06-06 13:33:47,63.421498,10.40182,3.9,5.47,16
1749216829,2025-06-06 13:33:49,63.421445,10.402031,3.9,5.46,14
1749216833,2025-06-06 13:33:53,63.421409,10.402251,3.9,5.49,13
1749216849,2025-06-06 13:34:09,63.421353,10.402518,3.76,5.31,11
1749216853,2025-06-06 13:34:13,63.421297,10.402864,3.76,5.29,12
1749216857,2025-06-06 13:34:17,63.421204,10.403212,3.79,5.37,11
1749216859,2025-06-06 13:34:19,63.421154,10.403385,3.77,5.36,11
1749216863,2025-06-06 13:34:23,63.421074,10.403592,3.77,5.35,12
1749216875,2025-06-06 13:34:35,63.421035,10.403814,3.85,5.73,13
1749216895,2025-06-06 13:34:55,63.420955,10.40395,3.91,5.83,12
1749216902,2025-06-06 13:35:02,63.420841,10.404119,3.98,5.95,13
1749216913,2025-06-06 13:35:13,63.420751,10.404198,4.08,5.79,13
1749216921,2025-06-06 13:35:21,63.42065,10.404356,4.19,5.64,10
1749216931,2025-06-06 13:35:31,63.420559,10.404484,4.32,5.9,7
1749216941,2025-06-06 13:35:41,63.42049,10.404356,4.36,5.6,6
1749216951,2025-06-06 13:35:51,63.420419,10.404168,4.39,5.34,5
1749216961,2025-06-06 13:36:01,63.420349,10.403994,4.49,5.34,4
1749216972,2025-06-06 13:36:12,63.420276,10.403805,4.5,5.15,3
1749216983,2025-06-06 13:36:23,63.420185,10.403681,4.55,5.24,3
1749216994,2025-06-06 13:36:34,63.420113,10.403492,4.62,5.32,3
1749217003,2025-06-06 13:36:43,63.42004,10.403356,4.62,5.37,3
1749217013,2025-06-06 13:36:53,63.420067,10.40315,4.65,5.23,3
1749217021,2025-06-06 13:37:01,63.420083,10.40295,4.71,5.19,3
1749217060,2025-06-06 13:37:40,63.41999,10.402859,4.89,4.71,5
