date_unix,date,lat,lon,countRate,doseRate,acc
1753903177,2025-07-30 19:19:37,59.909184,10.751654,5.39,7.17,4
1753903185,2025-07-30 19:19:45,59.909219,10.751475,5.3,6.3,4
1753903193,2025-07-30 19:19:53,59.909288,10.751319,5.76,6.92,4
1753903201,2025-07-30 19:20:01,59.909337,10.751093,6.32,8.02,5
1753903211,2025-07-30 19:20:11,59.909383,10.750897,5.3,6.26,5
1753903221,2025-07-30 19:20:21,59.909434,10.750684,5.68,6.72,5
1753903227,2025-07-30 19:20:27,59.909491,10.750509,5.67,6.85,5
1753903235,2025-07-30 19:20:35,59.909567,10.750342,5.84,6.67,5
1753903243,2025-07-30 19:20:43,59.909659,10.750276,6.18,8.03,5
1753903250,2025-07-30 19:20:50,59.909707,10.750124,10.66,18.1,6
1753903258,2025-07-30 19:20:58,59.909746,10.749952,10.78,17.45,7
1753903264,2025-07-30 19:21:04,59.909797,10.749802,10.52,15.14,7
1753903270,2025-07-30 19:21:10,59.909867,10.74965,10.65,15,7
1753903278,2025-07-30 19:21:18,59.909901,10.749478,10.91,15.13,7
1753903289,2025-07-30 19:21:29,59.909931,10.749303,11.15,16.28,8
1753903299,2025-07-30 19:21:39,59.910004,10.749187,11.75,15.63,8
1753903307,2025-07-30 19:21:47,59.91004,10.749004,11.88,15.59,8
1753903315,2025-07-30 19:21:55,59.910078,10.748812,12.11,15.84,8
1753903325,2025-07-30 19:22:05,59.910119,10.74865,12.46,15.4,9
1753903333,2025-07-30 19:22:13,59.910177,10.748495,12.78,15,9
1753903343,2025-07-30 19:22:23,59.9102,10.748282,12.97,14.66,9
1753903351,2025-07-30 19:22:31,59.910219,10.748065,13.27,15.14,12
1753903359,2025-07-30 19:22:39,59.910252,10.747847,13.75,15.94,13
1753903368,2025-07-30 19:22:48,59.910302,10.747661,14.29,17,14
1753903378,2025-07-30 19:22:58,59.910339,10.747465,14.73,16.96,12
1753903384,2025-07-30 19:23:04,59.910392,10.747304,15.1,17.37,12
1753903392,2025-07-30 19:23:12,59.910424,10.747103,15.76,17.38,11
1753903401,2025-07-30 19:23:21,59.910466,10.746917,12.33,15.61,12
1753903409,2025-07-30 19:23:29,59.910498,10.746715,12.69,14.97,13
1753903419,2025-07-30 19:23:39,59.910549,10.746568,12.93,14.67,14
1753903427,2025-07-30 19:23:47,59.910623,10.746454,13.27,15.14,13
1753903436,2025-07-30 19:23:56,59.910648,10.74623,14.21,16.95,14
1753903442,2025-07-30 19:24:02,59.910675,10.746019,20.88,27.79,16
1753903450,2025-07-30 19:24:10,59.910723,10.745839,20.52,24.34,17
1753903460,2025-07-30 19:24:20,59.910776,10.745671,19.83,24.01,18
1753903470,2025-07-30 19:24:30,59.910844,10.745508,18.83,22.89,18
1753903480,2025-07-30 19:24:40,59.91088,10.745319,18.11,22.72,17
1753903489,2025-07-30 19:24:49,59.910959,10.745156,18.21,22.51,17
1753903493,2025-07-30 19:24:53,59.911027,10.745026,18.09,22.49,16
1753903499,2025-07-30 19:24:59,59.911098,10.744889,17.79,22.73,16
1753903509,2025-07-30 19:25:09,59.911118,10.744678,19.07,23.23,14
1753903527,2025-07-30 19:25:27,59.911213,10.744589,18.29,22.76,10
1753903537,2025-07-30 19:25:37,59.911302,10.744714,18.22,22.76,8
1753903547,2025-07-30 19:25:47,59.911404,10.744773,18.08,22.39,10
1753903555,2025-07-30 19:25:55,59.911508,10.744852,12.06,20.53,10
1753903563,2025-07-30 19:26:03,59.911593,10.744921,11.43,16.06,10
