date_unix,date,lat,lon,countRate,doseRate,acc
1750515947,2025-06-21 14:25:47,59.913155,10.74936,9.47,14.01,12
1750515949,2025-06-21 14:25:49,59.913052,10.74944,9.5,14.12,21
1750515960,2025-06-21 14:26:00,59.91312,10.74963,9.62,13.84,14
1750515968,2025-06-21 14:26:08,59.913197,10.749765,9.7,14.03,12
1750515974,2025-06-21 14:26:14,59.913249,10.749921,9.79,14.38,11
1750515983,2025-06-21 14:26:23,59.913302,10.750097,9.86,14.55,12
1750515989,2025-06-21 14:26:29,59.913352,10.750261,9.88,14.34,12
1750515995,2025-06-21 14:26:35,59.913447,10.75037,9.95,14.43,12
1750516003,2025-06-21 14:26:43,59.913487,10.750548,10.08,14.2,11
1750516014,2025-06-21 14:26:54,59.913524,10.750761,10.07,14.29,9
1750516023,2025-06-21 14:27:03,59.913584,10.750893,9.93,13.74,8
1750516032,2025-06-21 14:27:12,59.913644,10.751049,9.89,13.58,8
1750516040,2025-06-21 14:27:20,59.913741,10.751166,9.93,13.21,8
1750516049,2025-06-21 14:27:29,59.913796,10.751356,9.87,13.13,8
1750516058,2025-06-21 14:27:38,59.913765,10.751554,9.6,13.89,9
1750516066,2025-06-21 14:27:46,59.91382,10.751718,9.93,13.55,10
1750516072,2025-06-21 14:27:52,59.913899,10.751837,9.88,13.45,10
1750516082,2025-06-21 14:28:02,59.913981,10.75195,9.9,13.44,10
1750516088,2025-06-21 14:28:08,59.914076,10.752009,10.02,13.71,9
1750516094,2025-06-21 14:28:14,59.914181,10.751937,10.04,13.83,9
1750516098,2025-06-21 14:28:18,59.914265,10.751865,10.09,13.62,9
1750516106,2025-06-21 14:28:26,59.914362,10.751763,10.09,13.49,9
1750516112,2025-06-21 14:28:32,59.914441,10.751644,10.06,13.37,9
1750516118,2025-06-21 14:28:38,59.914508,10.751489,10.13,13.02,9
1750516124,2025-06-21 14:28:44,59.914564,10.751324,10.21,13.62,9
1750516132,2025-06-21 14:28:52,59.914632,10.751184,10.21,13.73,8
1750516143,2025-06-21 14:29:03,59.914731,10.751051,10.09,13.35,9
