date_unix,date,lat,lon,countRate,doseRate,acc
1754049143,2025-08-01 11:52:23,59.888928,10.705701,7.66,9.77,14
1754049168,2025-08-01 11:52:48,59.889013,10.705592,7.59,9.57,4
1754049181,2025-08-01 11:53:01,59.889043,10.705384,7.62,9.68,4
1754049192,2025-08-01 11:53:12,59.888976,10.705205,7.59,9.69,3
1754049205,2025-08-01 11:53:25,59.88897,10.704989,7.6,9.81,3
1754049226,2025-08-01 11:53:46,59.88904,10.704828,7.64,10.31,4
1754049240,2025-08-01 11:54:00,59.889113,10.70468,7.58,10.4,5
1754049259,2025-08-01 11:54:19,59.889122,10.704473,7.44,10.16,4
1754049279,2025-08-01 11:54:39,59.889111,10.70426,7.14,9.76,4
1754049292,2025-08-01 11:54:52,59.889102,10.704051,6.95,9.5,4
1754049303,2025-08-01 11:55:03,59.889073,10.703859,6.89,9.3,4
1754049329,2025-08-01 11:55:29,59.888981,10.703825,6.69,9.1,4
1754049339,2025-08-01 11:55:39,59.888887,10.703903,6.62,8.93,4
1754049353,2025-08-01 11:55:53,59.888784,10.703946,6.46,8.75,4
1754049381,2025-08-01 11:56:21,59.888709,10.70405,7.4,10,4
1754049392,2025-08-01 11:56:32,59.8886,10.704026,7.28,9.79,4
1754049402,2025-08-01 11:56:42,59.888498,10.703981,7.12,9.74,4
1754049414,2025-08-01 11:56:54,59.888398,10.703978,6.94,9.49,3
1754049438,2025-08-01 11:57:18,59.888297,10.704042,6.75,9.21,4
1754049453,2025-08-01 11:57:33,59.888185,10.704027,6.68,9.09,4
1754049467,2025-08-01 11:57:47,59.888081,10.703966,6.56,8.78,4
1754049479,2025-08-01 11:57:59,59.88805,10.703777,2.56,4.9,4
1754049492,2025-08-01 11:58:12,59.888004,10.703587,2.56,4.8,3
1754049505,2025-08-01 11:58:25,59.887964,10.703414,2.89,3.83,3
1754049527,2025-08-01 11:58:47,59.887924,10.703236,3.24,4.5,3
1754049539,2025-08-01 11:58:59,59.887881,10.70307,3.66,6.06,3
1754049549,2025-08-01 11:59:09,59.887841,10.702907,4.1,7.31,3
1754049567,2025-08-01 11:59:27,59.887822,10.702692,4.51,8.06,3
1754049580,2025-08-01 11:59:40,59.887735,10.702613,4.95,8.88,3
1754049661,2025-08-01 12:01:01,59.887684,10.702451,6.17,10.01,4
1754049813,2025-08-01 12:03:33,59.887697,10.70268,6.39,10.09,5
1754050235,2025-08-01 12:10:35,59.887673,10.702485,6.3,9.9,6
1754050433,2025-08-01 12:13:53,59.887637,10.702296,6.09,10.31,4
1754050474,2025-08-01 12:14:34,59.887626,10.702107,5.54,9.31,3
1754050631,2025-08-01 12:17:11,59.887564,10.701968,4.5,6.89,8
1754050820,2025-08-01 12:20:20,59.887647,10.702074,4.68,6.97,5
1754050856,2025-08-01 12:20:56,59.887692,10.702239,4.46,6.62,3
1754050880,2025-08-01 12:21:20,59.887758,10.702368,4.32,6.45,2
1754050895,2025-08-01 12:21:35,59.887784,10.702553,4.21,5.92,2
1754050909,2025-08-01 12:21:49,59.88784,10.70274,4.18,5.65,2
1754050930,2025-08-01 12:22:10,59.887865,10.702935,4.75,6.97,2
1754050946,2025-08-01 12:22:26,59.887901,10.703147,4.67,6.91,2
1754050957,2025-08-01 12:22:37,59.887936,10.703314,4.65,6.66,2
1754050969,2025-08-01 12:22:49,59.887988,10.703497,4.58,6.81,2
1754050981,2025-08-01 12:23:01,59.88804,10.703678,4.45,6.55,2
1754051024,2025-08-01 12:23:44,59.888077,10.703884,4.17,5.77,3
1754051038,2025-08-01 12:23:58,59.888129,10.704081,4.16,5.98,3
1754051061,2025-08-01 12:24:21,59.888156,10.704266,6.23,9.51,2
1754051081,2025-08-01 12:24:41,59.888218,10.704415,6.24,8.26,2
1754051093,2025-08-01 12:24:53,59.888265,10.70457,6.2,8.42,2
1754051109,2025-08-01 12:25:09,59.888267,10.704749,6.34,8.78,2
1754051136,2025-08-01 12:25:36,59.888272,10.70494,6.51,8.66,3
1754051149,2025-08-01 12:25:49,59.888301,10.70513,6.51,8.29,3
1754051163,2025-08-01 12:26:03,59.88833,10.705349,6.5,8.17,2
1754051185,2025-08-01 12:26:25,59.888437,10.705384,6.52,7.78,3
1754051197,2025-08-01 12:26:37,59.888515,10.705484,6.6,7.96,3
1754051211,2025-08-01 12:26:51,59.888585,10.705631,6.6,7.94,3
1754051224,2025-08-01 12:27:04,59.88869,10.705602,6.64,7.88,3
1754051238,2025-08-01 12:27:18,59.888568,10.706034,6.69,7.67,108
1754051240,2025-08-01 12:27:20,59.888658,10.705921,6.7,7.75,53
1754051250,2025-08-01 12:27:30,59.888625,10.706096,6.7,7.79,6
1754051262,2025-08-01 12:27:42,59.888608,10.706295,6.74,7.57,4
1754051274,2025-08-01 12:27:54,59.888632,10.706505,6.73,7.32,2
