date_unix,date,lat,lon,countRate,doseRate,acc
1753724260,2025-07-28 17:37:40,59.911544,10.763211,9.71,13.13,11
1753724268,2025-07-28 17:37:48,59.911651,10.763266,9.53,12.82,12
1753724276,2025-07-28 17:37:56,59.911772,10.763369,9.47,12.43,14
1753724284,2025-07-28 17:38:04,59.911861,10.763479,9.41,12.28,13
1753724295,2025-07-28 17:38:15,59.911939,10.763591,9.36,12.07,12
1753724306,2025-07-28 17:38:26,59.912048,10.763635,9.16,11.53,12
1753724314,2025-07-28 17:38:34,59.912143,10.763741,9.13,11.29,13
1753724327,2025-07-28 17:38:47,59.91225,10.763817,8.99,11.33,12
1753724341,2025-07-28 17:39:01,59.912348,10.763785,9.02,11.75,10
1753724358,2025-07-28 17:39:18,59.912436,10.763851,9.21,11.64,9
1753724399,2025-07-28 17:39:59,59.912511,10.763975,9.29,11.42,14
1753724422,2025-07-28 17:40:22,59.912617,10.764012,9.04,10.9,11
1753724428,2025-07-28 17:40:28,59.9127,10.764129,9.02,10.56,11
1753724434,2025-07-28 17:40:34,59.912799,10.764214,8.91,10.38,10
1753724442,2025-07-28 17:40:42,59.912891,10.764331,8.85,10.44,10
1753724453,2025-07-28 17:40:53,59.912943,10.76451,8.96,10.63,9
1753724463,2025-07-28 17:41:03,59.912985,10.764695,9,10.51,10
1753724471,2025-07-28 17:41:11,59.913073,10.764814,9.19,11.6,12
1753724481,2025-07-28 17:41:21,59.913132,10.764993,9.16,11.09,12
1753724490,2025-07-28 17:41:30,59.913171,10.765156,9.44,11.72,11
1753724498,2025-07-28 17:41:38,59.913109,10.76535,9.5,11.9,10
1753724514,2025-07-28 17:41:54,59.913188,10.765471,9.84,12.26,8
1753724522,2025-07-28 17:42:02,59.91321,10.765291,10,12.17,7
1753724530,2025-07-28 17:42:10,59.913279,10.765142,10.15,12.5,6
1753724542,2025-07-28 17:42:22,59.913356,10.764975,10.16,12.66,5
1753724550,2025-07-28 17:42:30,59.913454,10.764972,10.28,12.56,5
1753724558,2025-07-28 17:42:38,59.913557,10.764895,8.89,10.42,6
1753724566,2025-07-28 17:42:46,59.913652,10.764809,8.85,10.4,6
1753724572,2025-07-28 17:42:52,59.913717,10.764661,8.96,10.63,6
1753724580,2025-07-28 17:43:00,59.913771,10.764496,9,10.51,7
1753724586,2025-07-28 17:43:06,59.913827,10.764349,9,10.53,7
1753724592,2025-07-28 17:43:12,59.913856,10.76417,9.11,11.03,6
1753724601,2025-07-28 17:43:21,59.913947,10.764221,9.35,11.22,7
1753724609,2025-07-28 17:43:29,59.914011,10.764377,9.5,11.9,7
1753724617,2025-07-28 17:43:37,59.91406,10.764554,9.68,11.93,6
1753724625,2025-07-28 17:43:45,59.914103,10.764713,9.89,12.27,6
1753724634,2025-07-28 17:43:54,59.914183,10.764859,10.12,12.37,7
1753724648,2025-07-28 17:44:08,59.914276,10.764794,9.22,8.43,8
1753724655,2025-07-28 17:44:15,59.914383,10.764742,9.34,9.8,10
1753724663,2025-07-28 17:44:23,59.914472,10.764661,9.45,10.1,11
1753724673,2025-07-28 17:44:33,59.91457,10.764646,9.54,11.83,10
1753724682,2025-07-28 17:44:42,59.914668,10.764603,9.83,12.11,9
1753724697,2025-07-28 17:44:57,59.914745,10.764712,10.72,13.68,7
1753724707,2025-07-28 17:45:07,59.914774,10.764891,9.61,11.73,6
1753724716,2025-07-28 17:45:16,59.914812,10.765063,9.56,11.77,7
1753724724,2025-07-28 17:45:24,59.914872,10.765215,9.83,12.11,7
