date_unix,date,lat,lon,countRate,doseRate,acc
1750948537,2025-06-26 14:35:37,59.94034,10.716149,6.97,10.57,6
1750948547,2025-06-26 14:35:47,59.940432,10.716107,6.83,9.9,6
1750948558,2025-06-26 14:35:58,59.940541,10.716115,6.8,9.51,6
1750948568,2025-06-26 14:36:08,59.940562,10.716314,6.92,9.47,6
1750948578,2025-06-26 14:36:18,59.940444,10.716437,6.68,8.97,4
1750948589,2025-06-26 14:36:29,59.940348,10.716545,3.09,1.64,3
1750948612,2025-06-26 14:36:52,59.940263,10.716411,3.97,3.4,3
1750948628,2025-06-26 14:37:08,59.94015,10.716496,7.47,10.06,4
1750948634,2025-06-26 14:37:14,59.940085,10.71664,8.06,9.49,4
1750948642,2025-06-26 14:37:22,59.940043,10.716804,9.06,10.02,5
1750948649,2025-06-26 14:37:29,59.940001,10.716998,9.48,12.09,5
1750948659,2025-06-26 14:37:39,59.939883,10.717018,9.78,13.14,4
1750948667,2025-06-26 14:37:47,59.939798,10.71696,9.21,13.58,4
1750948676,2025-06-26 14:37:56,59.93969,10.7169,8.77,12.62,4
1750948684,2025-06-26 14:38:04,59.939594,10.716847,8.65,11.6,3
1750948693,2025-06-26 14:38:13,59.939499,10.716787,8.5,12.02,4
1750948701,2025-06-26 14:38:21,59.93941,10.716744,8.36,11.27,4
1750948711,2025-06-26 14:38:31,59.939299,10.716675,8.21,12.02,4
1750948719,2025-06-26 14:38:39,59.939206,10.716604,8.29,11.47,4
1750948725,2025-06-26 14:38:45,59.939097,10.716547,8.22,11.35,4
1750948733,2025-06-26 14:38:53,59.939038,10.716393,8.21,11.46,5
1750948741,2025-06-26 14:39:01,59.939059,10.716191,8.3,11.4,5
1750948749,2025-06-26 14:39:09,59.938989,10.716027,8.28,11.27,5
1750948755,2025-06-26 14:39:15,59.938882,10.715996,8.36,11.85,5
1750948763,2025-06-26 14:39:23,59.938799,10.715912,8.37,11.77,4
1750948773,2025-06-26 14:39:33,59.938729,10.715752,8.24,11.33,5
1750948781,2025-06-26 14:39:41,59.938642,10.715618,8.11,11.27,5
1750948789,2025-06-26 14:39:49,59.938559,10.715467,8.02,11.19,5
1750948797,2025-06-26 14:39:57,59.938475,10.715368,7.99,10.95,4
1750948806,2025-06-26 14:40:06,59.938407,10.715248,8.01,11.05,4
1750948815,2025-06-26 14:40:15,59.938318,10.715133,8.03,11.05,4
1750948825,2025-06-26 14:40:25,59.93825,10.715003,7.98,10.81,4
1750948834,2025-06-26 14:40:34,59.938171,10.714868,8,10.9,4
1750948843,2025-06-26 14:40:43,59.938106,10.714735,8.04,11.08,4
1750948855,2025-06-26 14:40:55,59.938045,10.714602,7.98,10.92,4
1750948863,2025-06-26 14:41:03,59.937968,10.714486,7.98,10.8,4
1750948872,2025-06-26 14:41:12,59.937896,10.714325,7.87,10.49,4
1750948881,2025-06-26 14:41:21,59.937821,10.714166,7.88,10.21,4
1750948889,2025-06-26 14:41:29,59.937763,10.714022,7.95,10.48,4
1750948897,2025-06-26 14:41:37,59.937705,10.71387,7.95,9.98,4
1750948905,2025-06-26 14:41:45,59.937643,10.713691,7.97,9.85,4
1750948914,2025-06-26 14:41:54,59.937591,10.713511,7.96,9.89,4
1750948923,2025-06-26 14:42:03,59.937529,10.713348,7.93,9.95,4
1750948932,2025-06-26 14:42:12,59.937471,10.713199,7.87,9.94,4
1750948940,2025-06-26 14:42:20,59.937406,10.713076,7.89,10.12,4
1750948948,2025-06-26 14:42:28,59.93734,10.712931,7.91,9.95,4
1750948957,2025-06-26 14:42:37,59.937265,10.712791,7.92,9.81,4
1750948965,2025-06-26 14:42:45,59.937186,10.712668,8.03,10.23,5
