date_unix,date,lat,lon,countRate,doseRate,acc
1736673625,2025-01-12 09:20:25,63.410981,10.431606,3.52,5.27,27
1736673633,2025-01-12 09:20:33,63.410942,10.431399,3.63,5.67,22
1736673645,2025-01-12 09:20:45,63.410993,10.431196,3.65,5.76,5
1736673655,2025-01-12 09:20:55,63.410968,10.430957,3.66,5.8,6
1736673663,2025-01-12 09:21:03,63.410908,10.43077,3.73,5.81,6
1736673671,2025-01-12 09:21:11,63.410844,10.430601,3.81,5.79,5
1736673681,2025-01-12 09:21:21,63.4108,10.430409,3.78,5.71,5
1736673689,2025-01-12 09:21:29,63.41074,10.430186,3.74,5.95,5
1736673699,2025-01-12 09:21:39,63.410685,10.429985,3.72,5.65,5
1736673708,2025-01-12 09:21:48,63.410758,10.429748,3.75,5.63,5
1736673718,2025-01-12 09:21:58,63.410838,10.429593,3.78,5.56,5
1736673726,2025-01-12 09:22:06,63.410838,10.429376,3.82,5.41,5
1736673737,2025-01-12 09:22:17,63.410792,10.429134,3.88,5.45,6
1736673745,2025-01-12 09:22:25,63.410785,10.42891,3.95,5.47,6
1736673751,2025-01-12 09:22:31,63.410717,10.428742,4.02,5.69,5
1736673759,2025-01-12 09:22:39,63.410655,10.428564,4.11,6.35,5
1736673768,2025-01-12 09:22:48,63.410567,10.428456,4.12,6.15,6
1736673778,2025-01-12 09:22:58,63.410548,10.428239,4.18,6.4,5
1736673816,2025-01-12 09:23:36,63.410472,10.428132,4.3,6.69,6
1736673829,2025-01-12 09:23:49,63.41038,10.428149,4.33,6.56,7
1736673840,2025-01-12 09:24:00,63.410273,10.428184,4.34,6.89,7
1736673852,2025-01-12 09:24:12,63.410184,10.428163,4.3,6.85,7
1736673869,2025-01-12 09:24:29,63.410073,10.428193,4.14,6.39,8
1736673887,2025-01-12 09:24:47,63.409969,10.428195,4.04,5.8,6
1736673899,2025-01-12 09:24:59,63.409927,10.428393,3.98,5.68,5
1736673909,2025-01-12 09:25:09,63.409926,10.428606,4,6.01,4
1736673918,2025-01-12 09:25:18,63.40993,10.428813,3.89,5.7,4
1736673928,2025-01-12 09:25:28,63.409931,10.429022,3.69,5.87,4
1736673963,2025-01-12 09:26:03,63.409942,10.428795,3.65,5.7,3
1736673972,2025-01-12 09:26:12,63.409938,10.428592,3.62,5.84,4
1736673982,2025-01-12 09:26:22,63.40989,10.42836,3.57,5.76,4
1736673997,2025-01-12 09:26:37,63.409794,10.428418,3.49,5.66,5
1736674008,2025-01-12 09:26:48,63.409791,10.428675,3.46,5.51,4
1736674019,2025-01-12 09:26:59,63.409794,10.428919,3.37,5.01,4
1736674028,2025-01-12 09:27:08,63.409779,10.429136,3.37,4.9,4
1736674036,2025-01-12 09:27:16,63.409736,10.429317,3.38,5,4
1736674046,2025-01-12 09:27:26,63.409669,10.42947,3.3,4.79,4
1736674058,2025-01-12 09:27:38,63.409574,10.429554,3.29,4.79,5
1736674068,2025-01-12 09:27:48,63.409471,10.429579,3.3,4.69,5
1736674076,2025-01-12 09:27:56,63.409375,10.429676,3.22,4.53,5
1736674084,2025-01-12 09:28:04,63.409277,10.429736,3.2,4.4,5
1736674092,2025-01-12 09:28:12,63.409187,10.429818,3.2,4.37,5
1736674100,2025-01-12 09:28:20,63.409099,10.429927,3.18,4.16,4
1736674108,2025-01-12 09:28:28,63.409012,10.430015,3.18,4.52,4
1736674122,2025-01-12 09:28:42,63.408921,10.430096,3.14,4.27,4
1736674131,2025-01-12 09:28:51,63.40883,10.430223,3.12,4.47,3
1736674140,2025-01-12 09:29:00,63.40875,10.430348,3.09,4.4,3
1736674165,2025-01-12 09:29:25,63.408809,10.430177,3.03,3.87,3
1736674174,2025-01-12 09:29:34,63.408895,10.43007,3.05,3.85,3
1736674182,2025-01-12 09:29:42,63.408979,10.429973,3.08,3.58,3
1736674191,2025-01-12 09:29:51,63.409069,10.429892,3.14,3.59,3
1736674199,2025-01-12 09:29:59,63.40915,10.429799,3.16,3.53,2
1736674208,2025-01-12 09:30:08,63.409248,10.429735,3.18,3.52,2
1736674218,2025-01-12 09:30:18,63.409347,10.429671,3.18,3.7,2
1736674226,2025-01-12 09:30:26,63.409432,10.429611,3.26,3.58,3
1736674236,2025-01-12 09:30:36,63.409539,10.429537,3.18,4.52,3
1736674244,2025-01-12 09:30:44,63.409634,10.429465,3.14,4.32,3
1736674252,2025-01-12 09:30:52,63.409715,10.42932,3.15,4.44,3
1736674262,2025-01-12 09:31:02,63.409766,10.429106,3.11,4.41,3
1736674270,2025-01-12 09:31:10,63.409807,10.428887,3.11,4.39,3
1736674278,2025-01-12 09:31:18,63.409797,10.42867,3.09,4.39,4
1736674286,2025-01-12 09:31:26,63.409785,10.428448,3.05,3.93,4
1736674295,2025-01-12 09:31:35,63.409858,10.428286,3.02,3.86,4
1736674306,2025-01-12 09:31:46,63.409962,10.428258,3.07,3.6,3
1736674314,2025-01-12 09:31:54,63.410052,10.428237,3.09,3.58,3
1736674323,2025-01-12 09:32:03,63.410143,10.428245,3.17,3.6,3
1736674333,2025-01-12 09:32:13,63.410246,10.428251,3.18,3.55,3
1736674341,2025-01-12 09:32:21,63.410341,10.428233,3.14,3.44,4
1736674355,2025-01-12 09:32:35,63.41043,10.4282,7.39,4.54,5
