date_unix,date,lat,lon,countRate,doseRate,acc
1736893890,2025-01-14 22:31:30,63.422737,10.392163,5.33,7.17,24
1736893907,2025-01-14 22:31:47,63.422782,10.391937,5.4,6.89,14
1736893915,2025-01-14 22:31:55,63.422835,10.391743,5.45,7.24,5
1736893925,2025-01-14 22:32:05,63.422832,10.391483,5.23,6.99,12
1736893932,2025-01-14 22:32:12,63.422787,10.391293,5.05,6.86,5
1736893940,2025-01-14 22:32:20,63.42279,10.391053,4.84,6.76,7
1736893950,2025-01-14 22:32:30,63.422834,10.390868,4.59,6.39,7
1736893956,2025-01-14 22:32:36,63.42286,10.390655,4.58,6.42,8
1736893962,2025-01-14 22:32:42,63.422908,10.390438,4.63,6.43,8
1736893966,2025-01-14 22:32:46,63.422965,10.39022,4.64,6.27,8
1736893970,2025-01-14 22:32:50,63.422975,10.389919,4.57,6.1,9
1736893974,2025-01-14 22:32:54,63.422981,10.389587,4.58,5.99,10
1736893978,2025-01-14 22:32:58,63.422996,10.389276,4.56,5.84,10
1736893982,2025-01-14 22:33:02,63.423071,10.389031,4.52,5.74,10
1736893986,2025-01-14 22:33:06,63.423168,10.388816,4.49,5.6,9
1736893990,2025-01-14 22:33:10,63.423262,10.388616,4.41,5.52,8
1736893994,2025-01-14 22:33:14,63.42332,10.388378,4.38,5.74,8
1736893998,2025-01-14 22:33:18,63.423394,10.388144,4.38,5.74,8
1736894002,2025-01-14 22:33:22,63.423455,10.387927,4.37,5.71,7
1736894006,2025-01-14 22:33:26,63.423518,10.387711,4.32,5.31,7
1736894010,2025-01-14 22:33:30,63.423571,10.387476,4.25,5.21,7
1736894014,2025-01-14 22:33:34,63.423644,10.387254,4.24,5.15,7
1736894018,2025-01-14 22:33:38,63.423705,10.386978,4.18,5.11,7
1736894022,2025-01-14 22:33:42,63.423784,10.386704,4.12,5.12,7
1736894026,2025-01-14 22:33:46,63.423848,10.386457,4.06,5.04,7
1736894030,2025-01-14 22:33:50,63.423926,10.386194,4.02,4.93,7
1736894034,2025-01-14 22:33:54,63.424021,10.385985,3.96,4.9,7
