date_unix,date,lat,lon,countRate,doseRate,acc
1737319798,2025-01-19 20:49:58,63.422531,10.392373,5.08,6.54,15
1737319809,2025-01-19 20:50:09,63.422674,10.391895,4.91,5.98,41
1737319826,2025-01-19 20:50:26,63.422721,10.392244,5.12,6.91,17
1737319844,2025-01-19 20:50:44,63.422738,10.392042,4.55,5.72,37
1737319848,2025-01-19 20:50:48,63.422825,10.391962,4.46,5.41,22
1737319852,2025-01-19 20:50:52,63.422917,10.39177,4.28,5.2,21
1737319862,2025-01-19 20:51:02,63.423015,10.391803,4.23,5.3,8
1737319870,2025-01-19 20:51:10,63.423118,10.391807,4.15,5.2,6
1737319878,2025-01-19 20:51:18,63.423219,10.391853,4.1,5.07,6
1737319886,2025-01-19 20:51:26,63.423337,10.391898,4.04,5.53,5
1737319894,2025-01-19 20:51:34,63.42344,10.391895,3.96,5.37,5
1737319902,2025-01-19 20:51:42,63.423476,10.391655,3.87,5.13,6
1737319908,2025-01-19 20:51:48,63.423519,10.391459,3.81,5.11,6
1737319916,2025-01-19 20:51:56,63.423541,10.391229,3.71,5.07,6
1737319924,2025-01-19 20:52:04,63.423566,10.391009,3.64,4.86,6
1737319932,2025-01-19 20:52:12,63.423557,10.390797,3.61,5,7
1737319938,2025-01-19 20:52:18,63.423583,10.390578,3.65,5.05,8
1737319942,2025-01-19 20:52:22,63.423632,10.390395,3.66,4.91,8
1737319950,2025-01-19 20:52:30,63.423686,10.390138,3.62,4.83,8
1737319956,2025-01-19 20:52:36,63.423709,10.389926,4.1,5.19,7
1737319964,2025-01-19 20:52:44,63.423728,10.389698,4.1,5.07,6
1737319972,2025-01-19 20:52:52,63.423752,10.389432,4.1,5.57,6
1737319978,2025-01-19 20:52:58,63.423796,10.38921,4.07,5.44,6
1737319984,2025-01-19 20:53:04,63.423841,10.388981,4.02,5.52,6
1737319990,2025-01-19 20:53:10,63.423896,10.388725,4.01,5.42,6
1737319996,2025-01-19 20:53:16,63.423939,10.388489,3.96,5.37,6
1737320002,2025-01-19 20:53:22,63.423984,10.388246,3.92,5.24,6
1737320008,2025-01-19 20:53:28,63.424025,10.388013,3.89,5.2,5
1737320014,2025-01-19 20:53:34,63.424072,10.387792,3.86,5.21,5
1737320020,2025-01-19 20:53:40,63.424119,10.387585,3.84,5.1,5
1737320035,2025-01-19 20:53:55,63.424148,10.387355,3.76,4.95,5
1737320039,2025-01-19 20:53:59,63.424205,10.387165,3.73,5.08,4
1737320043,2025-01-19 20:54:03,63.424252,10.386975,3.7,5.05,4
1737320047,2025-01-19 20:54:07,63.424318,10.386772,3.67,4.98,5
1737320051,2025-01-19 20:54:11,63.424368,10.386597,3.67,4.99,5
1737320055,2025-01-19 20:54:15,63.424425,10.38638,3.62,4.99,5
1737320059,2025-01-19 20:54:19,63.424498,10.386241,3.62,5.01,6
1737320063,2025-01-19 20:54:23,63.424558,10.386049,4.81,4.49,6
1737320067,2025-01-19 20:54:27,63.424605,10.385852,4.8,5.28,6
1737320071,2025-01-19 20:54:31,63.424667,10.38569,4.52,5.26,6
1737320075,2025-01-19 20:54:35,63.424745,10.385563,4.72,5.26,6
1737320079,2025-01-19 20:54:39,63.424817,10.385406,4.71,5.79,6
1737320083,2025-01-19 20:54:43,63.424893,10.385256,4.67,5.46,6
1737320087,2025-01-19 20:54:47,63.424969,10.385122,4.51,4.98,6
1737320091,2025-01-19 20:54:51,63.425028,10.384965,4.52,4.8,6
1737320095,2025-01-19 20:54:55,63.42511,10.384858,4.6,4.9,6
1737320099,2025-01-19 20:54:59,63.425178,10.384696,4.51,4.59,6
1737320103,2025-01-19 20:55:03,63.425264,10.384607,4.45,4.76,7
1737320107,2025-01-19 20:55:07,63.425344,10.384483,4.35,4.54,7
