date_unix,date,lat,lon,countRate,doseRate,acc
1738178896,2025-01-29 19:28:16,63.422705,10.393209,5.16,7.3,16
1738178908,2025-01-29 19:28:28,63.422722,10.393473,5.2,7.12,15
1738178918,2025-01-29 19:28:38,63.422693,10.393773,5.08,6.9,7
1738178922,2025-01-29 19:28:42,63.422699,10.393992,5.06,6.98,7
1738178928,2025-01-29 19:28:48,63.422697,10.394224,4.99,7.18,4
1738178932,2025-01-29 19:28:52,63.4227,10.394457,5,7.12,3
1738178938,2025-01-29 19:28:58,63.422711,10.39467,5,7.02,3
1738178944,2025-01-29 19:29:04,63.422722,10.394934,5.07,7.17,3
1738178950,2025-01-29 19:29:10,63.422741,10.395146,5.08,6.96,3
1738178956,2025-01-29 19:29:16,63.422739,10.395413,5.03,7.06,4
1738178960,2025-01-29 19:29:20,63.422689,10.395606,4.99,7.02,4
1738178966,2025-01-29 19:29:26,63.422661,10.395898,4.91,6.97,4
1738178972,2025-01-29 19:29:32,63.422611,10.396167,4.88,6.89,5
1738178976,2025-01-29 19:29:36,63.422565,10.396368,4.87,6.79,5
1738178980,2025-01-29 19:29:40,63.422524,10.396555,4.82,6.65,5
1738178986,2025-01-29 19:29:46,63.422507,10.39686,4.75,5.93,5
1738178990,2025-01-29 19:29:50,63.422488,10.397098,4.77,5.84,5
1738178994,2025-01-29 19:29:54,63.422464,10.397315,4.73,5.7,6
1738179000,2025-01-29 19:30:00,63.422387,10.397537,4.67,5.42,6
1738179004,2025-01-29 19:30:04,63.422347,10.397741,4.64,5.34,7
1738179008,2025-01-29 19:30:08,63.422295,10.397944,4.59,5.21,7
1738179012,2025-01-29 19:30:12,63.422255,10.398173,4.64,5.35,7
1738179016,2025-01-29 19:30:16,63.422231,10.398409,4.66,5.58,6
1738179020,2025-01-29 19:30:20,63.422192,10.398629,4.68,5.52,6
1738179024,2025-01-29 19:30:24,63.422117,10.398824,4.62,5.4,6
1738179028,2025-01-29 19:30:28,63.42206,10.399042,4.64,5.46,6
1738179032,2025-01-29 19:30:32,63.421986,10.399252,4.6,5.49,5
1738179036,2025-01-29 19:30:36,63.421925,10.399449,4.57,5.6,5
1738179040,2025-01-29 19:30:40,63.421868,10.399629,4.57,5.76,5
1738179044,2025-01-29 19:30:44,63.421831,10.399823,4.56,5.66,5
1738179048,2025-01-29 19:30:48,63.421785,10.400019,4.57,5.94,5
1738179052,2025-01-29 19:30:52,63.421757,10.400239,4.64,6.01,5
1738179058,2025-01-29 19:30:58,63.421703,10.400527,4.64,6.21,5
1738179062,2025-01-29 19:31:02,63.42166,10.400751,4.65,6.16,5
1738179066,2025-01-29 19:31:06,63.421618,10.400942,4.6,5.99,5
1738179071,2025-01-29 19:31:11,63.42158,10.401157,4.62,6.01,4
1738179074,2025-01-29 19:31:14,63.42154,10.401362,4.6,5.73,4
1738179078,2025-01-29 19:31:18,63.421506,10.40157,4.6,5.8,4
1738179082,2025-01-29 19:31:22,63.421464,10.401769,4.56,5.86,4
1738179086,2025-01-29 19:31:26,63.421433,10.401964,4.54,5.98,4
1738179091,2025-01-29 19:31:31,63.421404,10.402181,4.52,6.07,4
1738179095,2025-01-29 19:31:35,63.421368,10.402383,4.49,5.97,4
1738179101,2025-01-29 19:31:41,63.421341,10.402646,4.49,5.97,4
1738179118,2025-01-29 19:31:58,63.421431,10.402803,4.54,6.2,4
1738179124,2025-01-29 19:32:04,63.421537,10.402945,4.5,6.15,4
1738179128,2025-01-29 19:32:08,63.42164,10.403004,4.5,6.14,5
1738179132,2025-01-29 19:32:12,63.421738,10.4031,4.43,6.09,5
1738179136,2025-01-29 19:32:16,63.421824,10.403226,4.38,5.88,4
1738179140,2025-01-29 19:32:20,63.421906,10.403382,4.36,5.78,4
1738179144,2025-01-29 19:32:24,63.421967,10.403574,4.3,5.76,5
1738179148,2025-01-29 19:32:28,63.422034,10.403797,4.33,5.59,5
