date_unix,date,lat,lon,countRate,doseRate,acc
1739393597,2025-02-12 20:53:17,63.431265,10.411067,3.14,5.02,14
1739393615,2025-02-12 20:53:35,63.431228,10.410844,3.34,4.78,6
1739393628,2025-02-12 20:53:48,63.431205,10.410645,3.32,4.66,5
1739393638,2025-02-12 20:53:58,63.43116,10.410435,3.28,4.53,6
1739393648,2025-02-12 20:54:08,63.431204,10.410213,3.54,4.58,5
1739393658,2025-02-12 20:54:18,63.431285,10.410067,3.65,5.04,5
1739393669,2025-02-12 20:54:29,63.431357,10.409895,3.62,5.01,5
1739393677,2025-02-12 20:54:37,63.431436,10.409783,3.66,5.09,5
1739393687,2025-02-12 20:54:47,63.431513,10.409617,3.74,5.17,5
1739393695,2025-02-12 20:54:55,63.431573,10.409453,3.76,5.44,5
1739393704,2025-02-12 20:55:04,63.431643,10.409271,3.82,5.56,5
1739393712,2025-02-12 20:55:12,63.431724,10.409171,3.8,5.62,4
1739393720,2025-02-12 20:55:20,63.431797,10.409036,3.83,5.69,4
1739393730,2025-02-12 20:55:30,63.431883,10.408906,3.86,5.67,4
1739393739,2025-02-12 20:55:39,63.431936,10.408742,3.98,5.84,4
1739393747,2025-02-12 20:55:47,63.432016,10.408613,4,5.86,4
1739393753,2025-02-12 20:55:53,63.432073,10.408456,4.05,5.79,4
1739393759,2025-02-12 20:55:59,63.432135,10.408245,4.07,5.7,4
1739393768,2025-02-12 20:56:08,63.432149,10.408027,4.13,5.95,7
1739393779,2025-02-12 20:56:19,63.432087,10.4078,4.15,6.22,11
1739393789,2025-02-12 20:56:29,63.432221,10.407801,4.13,6.18,11
1739393795,2025-02-12 20:56:35,63.432315,10.40782,4.14,6.09,11
1739393802,2025-02-12 20:56:42,63.432401,10.407752,4.17,6.26,11
1739393826,2025-02-12 20:57:06,63.432458,10.407525,4.23,6.39,12
1739393839,2025-02-12 20:57:19,63.432486,10.407312,4.33,6.53,10
1739393849,2025-02-12 20:57:29,63.432487,10.407075,4.25,6.45,10
1739393855,2025-02-12 20:57:35,63.4325,10.40682,4.25,6.41,9
1739393861,2025-02-12 20:57:41,63.432497,10.406606,4.3,6.48,8
1739393869,2025-02-12 20:57:49,63.432552,10.406431,4.29,6.31,8
1739393880,2025-02-12 20:58:00,63.432621,10.406228,4.26,6.04,7
1739393891,2025-02-12 20:58:11,63.432644,10.406,4.3,6.07,6
1739393911,2025-02-12 20:58:31,63.432691,10.405767,4.38,6.01,5
1739393921,2025-02-12 20:58:41,63.432757,10.405565,4.43,5.87,6
1739393929,2025-02-12 20:58:49,63.432802,10.405367,4.45,5.84,5
1739393937,2025-02-12 20:58:57,63.432832,10.405143,4.53,5.97,5
1739393951,2025-02-12 20:59:11,63.432871,10.404955,4.6,5.85,5
1739393960,2025-02-12 20:59:20,63.432905,10.404756,4.65,5.7,5
1739393969,2025-02-12 20:59:29,63.432933,10.404526,4.82,5.94,4
